date;s1_o3;s2_o3;s3_o3;s4_o3;s_temp;s_rh;location 
07/04/2017 09:30;184.17;212.6557;20.4214;23.3643;30.86;29.0;PR
07/04/2017 10:00;175.093;201.7213;14.8713;24.5187;31.57;28.27;PR
07/04/2017 10:30;138.6967;173.433;18.1713;30.2873;30.8;27.83;PR
07/04/2017 11:00;131.8807;190.1467;34.11;72.435;27.0;29.8;PR
07/04/2017 11:30;118.6413;162.6443;33.8037;72.2453;24.8;32.33;PR
07/04/2017 12:00;130.1357;195.5403;43.339;89.744;24.13;32.87;PR
07/04/2017 12:30;130.461;278.07;77.724;127.3097;24.0;33.0;PR
07/04/2017 13:00;130.5637;263.493;62.111;125.5477;24.07;32.93;PR
07/04/2017 13:30;135.167;294.601;70.939;149.906;24.0;33.0;PR
07/04/2017 14:00;152.053;325.888;96.1193;193.9567;21.23;35.0;PR
07/04/2017 14:30;171.769;358.924;113.3917;218.385;19.5;40.67;PR
07/04/2017 15:30;205.9453;419.6659;134.16;247.6165;18.0;44.06;PR
07/04/2017 16:00;205.353;396.9777;122.0333;199.2913;18.0;43.87;PR
07/04/2017 16:30;196.7853;382.619;117.6493;184.955;18.0;44.37;PR
07/04/2017 17:00;207.7157;355.2853;90.7863;145.5667;17.23;44.27;PR
07/04/2017 17:30;211.584;317.1317;76.9117;123.8397;17.0;44.03;PR
07/04/2017 18:00;204.4653;274.8923;67.4577;111.081;16.3;45.97;PR
07/04/2017 18:30;205.9527;240.8893;53.3563;89.65;15.47;47.07;PR
07/04/2017 19:00;210.3283;204.9913;39.5767;55.9213;14.83;47.8;PR
07/04/2017 19:30;204.9047;168.317;32.6407;40.3653;14.0;49.57;PR
07/04/2017 20:00;210.4107;179.684;43.3047;48.382;14.0;50.63;PR
07/04/2017 20:30;242.13;244.0027;85.472;88.4167;14.0;51.6;PR
07/04/2017 21:00;261.5207;288.236;101.876;91.7803;13.5;53.1;PR
07/04/2017 21:30;234.9663;193.353;48.1397;48.7677;13.0;53.03;PR
07/04/2017 22:00;228.5927;196.913;54.268;47.7303;13.0;54.07;PR
07/04/2017 22:30;227.4177;179.8747;46.4533;34.244;13.0;54.03;PR
07/04/2017 23:00;216.449;155.1979;38.6166;28.4341;13.0;54.41;PR
07/04/2017 23:30;228.1303;165.8283;49.2417;29.1213;13.0;55.97;PR
08/04/2017 00:00;219.1097;137.399;33.9947;26.8003;12.3;56.4;PR
08/04/2017 00:30;200.009;105.3747;22.2603;22.4987;12.0;58.2;PR
08/04/2017 01:30;161.912;53.334;13.4293;16.862;12.0;60.0;PR
08/04/2017 02:00;154.8933;44.8473;12.7037;16.4573;12.0;60.73;PR
08/04/2017 02:30;150.706;37.7423;12.179;15.8713;12.0;61.77;PR
08/04/2017 03:00;147.692;35.087;12.349;16.0147;12.0;61.4;PR
08/04/2017 03:30;147.5323;34.5703;12.707;16.2043;12.0;63.53;PR
08/04/2017 04:00;148.8133;34.8013;12.9957;16.4103;11.4;64.67;PR
08/04/2017 04:30;148.0057;33.5607;12.6033;15.9473;11.3;65.2;PR
08/04/2017 05:00;147.5403;32.1097;12.3245;15.4628;11.03;65.66;PR
08/04/2017 05:30;147.4557;31.6733;12.4343;15.5833;11.27;65.57;PR
08/04/2017 06:00;149.8857;34.012;13.666;16.2307;12.1;62.53;PR
08/04/2017 06:30;135.375;33.0423;11.3573;14.6997;17.47;52.07;PR
08/04/2017 07:00;115.7753;30.273;9.175;11.0087;26.2;34.63;PR
08/04/2017 07:30;114.0583;36.1557;10.242;11.014;29.43;30.13;PR
08/04/2017 08:00;109.4423;38.331;9.8713;11.7343;30.87;29.37;PR
08/04/2017 08:30;112.1303;71.9887;16.2943;14.2293;34.2;24.57;PR
08/04/2017 09:00;122.1297;152.3333;27.9113;36.6487;32.47;25.03;PR
08/04/2017 09:30;127.9353;270.2963;53.3863;100.9617;31.0;25.67;PR
08/04/2017 10:00;126.8443;192.7997;28.4423;57.101;31.37;26.5;PR
08/04/2017 10:30;133.0127;205.0483;42.3157;81.9397;29.7;28.07;PR
08/04/2017 11:00;175.456;320.1383;91.6413;141.7113;27.53;29.8;PR
08/04/2017 11:30;181.295;381.3137;105.1547;193.7443;26.7;31.17;PR
08/04/2017 12:00;185.333;409.7787;106.4387;256.0797;27.0;30.83;PR
08/04/2017 12:30;205.8933;376.389;100.4043;225.9303;27.0;31.0;PR
08/04/2017 13:00;184.6983;388.0913;143.2747;272.8257;26.7;31.43;PR
08/04/2017 13:30;175.845;360.904;110.5663;238.3807;26.5;31.5;PR
08/04/2017 14:00;189.866;380.893;150.175;266.328;24.33;32.67;PR
08/04/2017 14:30;219.6983;445.4957;206.1203;342.6077;22.13;33.87;PR
08/04/2017 15:00;248.3643;448.083;202.0857;317.309;21.53;34.0;PR
08/04/2017 15:30;267.4173;502.7567;236.908;381.204;20.9;34.1;PR
08/04/2017 16:00;309.644;528.1233;241.6653;355.4697;20.37;34.63;PR
08/04/2017 17:00;320.3635;487.7382;224.3371;299.5059;18.88;36.06;PR
08/04/2017 17:30;340.3683;499.5013;233.1727;296.9833;18.0;37.0;PR
