date;s1_o3;s2_o3;s3_o3;s4_o3;s_temp;s_rh;location 
06/04/2017 17:00;277.6733;35.29;-1.0;60.96;18.0;40.67;PR
06/04/2017 17:30;204.93;36.591;-1.0;45.61;18.0;41.9;PR
06/04/2017 18:00;224.6537;38.6247;-1.0;59.9833;17.3;46.67;PR
06/04/2017 18:30;206.61;38.0453;-1.0;50.375;17.0;49.0;PR
06/04/2017 19:00;162.2033;33.069;-1.0;42.013;16.57;50.9;PR
06/04/2017 19:30;177.0387;35.6113;-1.0;58.137;16.0;53.0;PR
06/04/2017 20:00;329.4723;44.215;-1.0;111.047;15.73;56.27;PR
06/04/2017 20:30;322.312;43.5033;-1.0;86.2073;15.2;61.77;PR
06/04/2017 21:00;241.1417;42.6397;-1.0;59.849;15.0;63.79;PR
06/04/2017 21:30;204.1697;41.326;-1.0;49.1667;14.43;66.4;PR
06/04/2017 22:00;150.0313;38.8143;-1.0;29.7507;14.0;64.47;PR
06/04/2017 22:30;87.125;35.4173;-1.0;21.285;13.8;60.77;PR
06/04/2017 23:00;138.921;45.7747;-1.0;43.2247;13.0;55.27;PR
06/04/2017 23:30;228.2693;53.57;-1.0;77.4607;13.0;53.13;PR
07/04/2017 00:00;320.4197;68.1517;-1.0;108.0907;13.0;53.0;PR
07/04/2017 00:30;328.7413;62.4903;-1.0;99.308;13.0;53.0;PR
07/04/2017 01:00;362.534;69.808;-1.0;122.2417;12.87;53.9;PR
07/04/2017 01:30;481.2864;95.6793;-1.0;206.8786;12.0;55.36;PR
07/04/2017 02:00;507.758;104.5593;-1.0;203.3187;12.0;55.1;PR
07/04/2017 02:30;554.7777;97.4767;-1.0;191.4387;12.0;54.07;PR
07/04/2017 03:00;524.045;95.8237;-1.0;176.8527;12.0;54.0;PR
07/04/2017 03:30;412.9377;85.537;-1.0;114.6723;12.0;54.0;PR
07/04/2017 04:00;172.342;64.138;-1.0;28.1143;11.77;54.43;PR
07/04/2017 04:30;74.256;49.1067;-1.0;15.355;11.23;55.0;PR
07/04/2017 05:00;81.8697;50.39;-1.0;42.6123;12.2;54.5;PR
07/04/2017 05:30;290.2603;80.552;-1.0;132.4603;13.0;50.17;PR
07/04/2017 06:00;185.54;65.7317;-1.0;69.2183;12.76;49.69;PR
07/04/2017 06:30;191.461;62.5813;-1.0;63.653;14.67;46.83;PR
07/04/2017 07:00;87.0783;39.81;-1.0;20.7053;17.53;39.3;PR
07/04/2017 07:30;142.663;40.2467;-1.0;78.3773;19.8;35.4;PR
07/04/2017 08:00;177.6003;40.168;-1.0;84.4993;23.6;32.3;PR
07/04/2017 08:30;219.579;38.4733;-1.0;97.7067;26.6;27.33;PR
07/04/2017 09:00;147.725;28.14;-1.0;40.285;26.0;27.5;PR
07/04/2017 09:30;185.6717;28.195;-1.0;70.8093;26.9;27.2;PR
07/04/2017 10:00;188.649;25.8759;-1.0;69.9166;26.21;28.0;PR
07/04/2017 10:30;156.6283;25.0903;-1.0;64.142;24.9;28.47;PR
07/04/2017 11:00;157.5307;24.743;-1.0;72.3633;24.07;29.13;PR
07/04/2017 11:30;149.0943;24.4287;-1.0;68.5683;22.8;31.33;PR
07/04/2017 12:00;217.63;27.4375;-1.0;100.1992;22.25;31.92;PR
07/04/2017 13:00;334.3933;31.49;-1.0;180.5233;21.67;33.0;PR
07/04/2017 14:30;437.3208;46.3531;-1.0;250.7631;19.0;36.0;PR
07/04/2017 15:00;472.4513;42.0297;-1.0;267.4113;18.4;37.2;PR
07/04/2017 15:30;504.264;50.5047;-1.0;273.4337;18.0;38.27;PR
07/04/2017 16:00;452.401;58.461;-1.0;252.3717;17.9;38.6;PR
07/04/2017 16:30;445.1107;53.5843;-1.0;245.8953;17.47;38.93;PR
07/04/2017 17:00;396.9127;58.3243;-1.0;221.5793;17.07;39.0;PR
07/04/2017 17:30;358.837;54.0167;-1.0;188.2383;17.0;39.0;PR
07/04/2017 18:00;308.7083;47.239;-1.0;159.9187;16.6;39.4;PR
07/04/2017 18:30;251.797;48.6973;-1.0;130.3253;15.77;41.3;PR
07/04/2017 19:00;201.505;46.891;-1.0;95.664;14.73;44.07;PR
07/04/2017 19:30;142.9897;43.929;-1.0;66.7443;14.0;47.43;PR
07/04/2017 20:00;171.245;46.557;-1.0;103.9977;14.03;49.1;PR
07/04/2017 20:30;271.2847;56.371;-1.0;186.7567;14.0;51.0;PR
07/04/2017 21:00;330.4423;60.3823;-1.0;209.1047;13.2;52.97;PR
07/04/2017 21:30;195.4517;51.873;-1.0;96.269;13.0;54.1;PR
07/04/2017 22:00;181.8231;54.0214;-1.0;123.1059;13.0;56.76;PR
07/04/2017 22:30;175.0227;56.0467;-1.0;103.249;13.0;56.37;PR
07/04/2017 23:00;134.82;56.2447;-1.0;79.049;12.67;57.23;PR
07/04/2017 23:30;146.4663;57.2753;-1.0;88.581;12.0;57.1;PR
08/04/2017 00:00;115.884;50.5303;-1.0;57.6947;12.0;58.73;PR
08/04/2017 00:30;79.7137;43.808;-1.0;31.1907;12.0;61.07;PR
08/04/2017 01:00;57.4828;39.2541;-1.0;19.581;12.0;62.1;PR
08/04/2017 01:30;42.265;34.1571;-1.0;14.4686;12.0;62.79;PR
08/04/2017 02:00;39.4227;32.408;-1.0;13.4273;12.0;63.23;PR
08/04/2017 02:30;37.1513;30.6523;-1.0;12.4867;12.0;63.87;PR
08/04/2017 03:00;37.6543;29.5217;-1.0;12.641;12.0;63.07;PR
08/04/2017 03:30;37.985;29.094;-1.0;12.9763;11.7;63.0;PR
08/04/2017 04:00;38.29;28.7963;-1.0;13.2453;11.0;63.1;PR
08/04/2017 04:30;36.8027;28.0407;-1.0;12.5647;11.0;63.27;PR
08/04/2017 05:00;35.1897;27.4337;-1.0;11.9643;11.0;63.3;PR
08/04/2017 05:30;34.895;27.074;-1.0;11.916;11.0;63.03;PR
08/04/2017 06:00;38.083;27.5773;-1.0;13.221;11.57;59.13;PR
08/04/2017 06:30;38.465;25.5567;-1.0;11.8197;14.07;54.63;PR
08/04/2017 07:00;36.2313;20.623;-1.0;11.2253;18.3;45.57;PR
08/04/2017 07:30;43.7943;21.0997;-1.0;14.1643;19.37;38.2;PR
08/04/2017 08:00;42.6407;20.6477;-1.0;14.8603;22.83;33.53;PR
08/04/2017 08:30;82.116;20.3463;-1.0;49.955;26.5;28.83;PR
08/04/2017 09:00;191.676;22.0717;-1.0;99.564;24.17;29.27;PR
08/04/2017 09:30;359.9747;26.9677;-1.0;183.343;23.83;29.4;PR
08/04/2017 10:00;203.6583;26.3867;-1.0;99.1873;23.8;31.1;PR
08/04/2017 10:30;170.1057;26.2093;-1.0;128.7963;24.0;32.53;PR
08/04/2017 11:00;253.54;32.488;-1.0;179.9213;25.3;30.33;PR
08/04/2017 11:30;322.885;36.664;-1.0;230.272;25.0;30.53;PR
08/04/2017 12:00;420.62;37.007;-1.0;280.2947;24.2;30.57;PR
08/04/2017 12:30;410.3507;42.2037;-1.0;294.2363;26.17;28.4;PR
08/04/2017 13:00;441.6445;37.6066;-1.0;321.3266;24.07;30.69;PR
08/04/2017 13:30;415.2603;37.998;-1.0;282.7023;24.27;31.63;PR
08/04/2017 14:00;404.5597;39.5187;-1.0;292.3983;23.87;32.27;PR
08/04/2017 14:30;473.5977;46.4323;-1.0;332.754;22.0;33.33;PR
08/04/2017 15:00;506.1223;51.246;-1.0;353.1107;21.5;33.83;PR
08/04/2017 15:30;560.5597;60.047;-1.0;388.664;20.47;34.43;PR
08/04/2017 16:00;615.3657;75.6353;-1.0;412.937;20.23;34.7;PR
08/04/2017 16:30;665.0177;77.538;-1.0;449.908;20.07;34.53;PR
08/04/2017 17:00;568.65;84.4503;-1.0;384.1033;18.93;35.1;PR
08/04/2017 17:30;575.759;99.7213;-1.0;409.2173;18.2;35.8;PR
08/04/2017 18:00;541.6683;118.226;-1.0;382.905;17.47;36.1;PR
08/04/2017 18:30;419.7743;105.9663;-1.0;303.43;16.27;38.03;PR
08/04/2017 19:00;356.41;95.3883;-1.0;272.5483;15.23;39.63;PR
08/04/2017 19:30;296.0217;86.2033;-1.0;230.289;14.93;40.1;PR
08/04/2017 20:00;227.812;74.2493;-1.0;154.508;14.0;41.0;PR
08/04/2017 20:30;85.6613;52.526;-1.0;32.7733;14.0;41.07;PR
08/04/2017 21:00;45.858;41.1167;-1.0;17.1313;14.0;41.1;PR
08/04/2017 21:30;43.403;39.0643;-1.0;17.4217;14.0;40.77;PR
08/04/2017 22:00;52.305;42.2553;-1.0;26.567;13.0;40.0;PR
08/04/2017 22:30;74.3547;50.14;-1.0;45.6767;13.0;39.67;PR
08/04/2017 23:00;104.8947;56.008;-1.0;72.1533;13.0;39.0;PR
08/04/2017 23:30;70.2077;51.7353;-1.0;29.3207;13.0;39.0;PR
09/04/2017 00:00;76.1683;51.3883;-1.0;46.4077;12.73;39.3;PR
09/04/2017 00:30;100.3193;53.449;-1.0;60.2713;12.0;40.0;PR
09/04/2017 01:00;112.2727;60.344;-1.0;83.9947;12.0;40.0;PR
09/04/2017 01:30;161.2169;69.8615;-1.0;120.2285;12.0;40.0;PR
09/04/2017 02:00;247.316;85.393;-1.0;201.627;12.0;40.0;PR
