date;s1_o3;s2_o3;s3_o3;s4_o3;s_temp;s_rh;location 
06/04/2017 12:00;19.8393;10.2567;7.9067;4.154;27.07;29.93;PR
06/04/2017 12:30;20.79;13.512;9.234;4.614;27.0;30.0;PR
06/04/2017 14:00;77.2274;308.1161;107.8448;51.8857;21.91;33.0;PR
06/04/2017 14:30;198.817;392.062;166.924;74.821;21.0;33.77;PR
06/04/2017 15:00;290.168;444.383;184.022;80.139;21.0;33.9;PR
06/04/2017 15:30;299.2963;462.3053;206.4853;85.3407;21.0;33.8;PR
06/04/2017 16:00;206.035;425.852;161.641;66.821;20.63;34.07;PR
06/04/2017 16:30;101.092;329.616;116.258;46.6307;19.8;36.7;PR
06/04/2017 17:00;87.543;328.516;118.412;47.87;19.0;41.5;PR
06/04/2017 17:30;70.4187;225.941;64.5957;28.285;18.9;43.93;PR
06/04/2017 18:00;80.2427;245.341;85.993;32.7597;18.0;47.4;PR
06/04/2017 18:30;87.9903;225.6383;77.8847;30.3753;18.0;49.2;PR
06/04/2017 19:00;72.834;195.7883;63.6023;24.584;17.43;51.23;PR
06/04/2017 19:30;76.4513;217.3947;87.78;29.3403;17.0;53.8;PR
06/04/2017 20:00;142.7277;299.2043;159.1553;54.0077;16.17;59.8;PR
06/04/2017 20:30;167.1677;273.2257;136.3113;48.2687;15.93;64.73;PR
06/04/2017 21:00;157.5697;236.1487;103.351;37.106;15.77;61.8;PR
06/04/2017 21:30;131.5003;207.4233;84.5327;30.5737;15.3;59.73;PR
06/04/2017 22:00;101.0377;152.832;49.5057;20.4407;15.0;58.5;PR
06/04/2017 22:30;64.5807;103.5643;33.003;14.6903;14.8;55.57;PR
06/04/2017 23:00;88.7097;172.7697;81.6177;25.0393;14.0;53.37;PR
06/04/2017 23:30;144.128;237.1453;138.7743;38.0117;14.0;52.13;PR
07/04/2017 00:00;223.625;297.675;185.9317;50.1807;14.0;51.97;PR
07/04/2017 00:30;247.9087;284.3513;175.9727;50.4523;14.0;52.0;PR
07/04/2017 01:00;276.7107;319.9217;202.9483;58.4357;13.3;52.0;PR
07/04/2017 01:30;325.9856;375.0206;285.6789;92.4033;13.0;52.0;PR
07/04/2017 02:00;341.778;401.39;292.8673;96.9067;13.0;52.0;PR
07/04/2017 02:30;384.9153;396.781;284.1793;89.6203;13.0;52.0;PR
07/04/2017 03:00;386.0907;367.365;269.1217;80.1307;13.0;51.87;PR
07/04/2017 03:30;314.046;301.0697;177.943;51.1777;13.0;51.0;PR
07/04/2017 04:00;152.3613;157.5163;55.2957;19.415;12.67;52.3;PR
07/04/2017 04:30;67.004;74.4903;22.9787;11.492;12.6;52.4;PR
07/04/2017 05:00;56.9307;98.9857;72.9127;21.4207;13.0;52.8;PR
07/04/2017 05:30;172.2073;267.9137;220.1937;59.725;13.67;50.67;PR
07/04/2017 06:00;129.3747;189.229;125.147;35.7233;13.43;49.93;PR
07/04/2017 06:30;139.56;201.7417;114.994;35.8087;16.47;47.67;PR
07/04/2017 07:00;76.731;84.5827;32.3427;15.1327;19.43;43.57;PR
07/04/2017 07:30;97.5853;197.9313;127.7707;40.0753;21.2;38.93;PR
07/04/2017 08:00;134.26;231.1867;130.1567;44.698;23.5;34.8;PR
07/04/2017 08:30;160.1653;267.5603;153.113;50.7293;24.2;32.8;PR
07/04/2017 09:00;181.236;233.652;125.7483;41.9337;25.27;32.0;PR
07/04/2017 09:30;144.208;227.2207;137.8677;39.874;26.37;31.5;PR
07/04/2017 10:00;137.088;198.2607;72.399;33.3603;28.9;29.43;PR
07/04/2017 10:30;111.5627;223.5453;93.0917;34.4467;30.23;27.03;PR
07/04/2017 11:00;99.642;267.6417;161.3633;43.5583;26.97;29.03;PR
07/04/2017 11:30;70.449;235.8873;160.323;43.7453;24.47;30.57;PR
07/04/2017 12:00;62.7253;295.408;211.1913;57.0477;24.0;31.0;PR
07/04/2017 12:30;71.3924;394.4228;312.86;90.0131;23.86;31.14;PR
07/04/2017 13:00;79.433;348.3467;275.6943;78.1497;23.4;31.8;PR
