date;s1_o3;s2_o3;s3_o3;s4_o3;s_temp;s_rh;location 
28/04/2017 14:00;191.6242;230.5017;271.41;277.9933;21.17;32.42;PR
28/04/2017 14:30;340.126;384.8843;352.2107;388.192;18.6;34.2;PR
28/04/2017 15:00;493.4053;463.0757;371.4217;425.6177;17.07;35.63;PR
28/04/2017 17:30;1414.1424;499.4334;345.8062;453.9141;16.0;37.59;PR
28/04/2017 18:00;1286.571;477.9343;352.897;421.5947;15.5;38.0;PR
28/04/2017 18:30;1539.608;471.8497;347.3457;414.7897;15.0;38.3;PR
28/04/2017 19:00;1501.1125;380.2025;293.7325;338.6325;14.0;43.0;PR
28/04/2017 19:30;1147.223;375.89;271.1817;336.584;14.07;44.4;PR
28/04/2017 20:00;841.9453;300.058;207.4313;255.6583;14.0;46.93;PR
28/04/2017 20:30;565.2313;192.55;126.1237;131.0553;13.27;48.1;PR
28/04/2017 21:00;224.6523;52.653;23.9827;37.4707;12.7;49.63;PR
28/04/2017 21:30;202.346;42.382;26.875;39.7923;12.0;52.53;PR
28/04/2017 22:00;245.7048;51.7952;45.6403;53.2183;11.97;54.34;PR
28/04/2017 22:30;377.769;92.621;111.9073;98.8767;11.73;55.0;PR
28/04/2017 23:00;383.1367;109.524;111.7157;109.739;11.0;54.6;PR
28/04/2017 23:30;514.327;180.21;185.8683;155.9103;11.0;54.57;PR
29/04/2017 00:00;636.793;260.507;233.506;190.9927;11.0;55.27;PR
29/04/2017 00:30;598.5247;247.9687;208.0733;166.55;11.0;56.67;PR
29/04/2017 01:30;244.7777;75.8262;57.8585;61.8808;11.0;66.62;PR
29/04/2017 02:00;303.9523;84.1347;88.8573;78.4937;11.0;67.0;PR
29/04/2017 02:30;420.2657;116.071;128.3903;102.2277;11.0;67.47;PR
29/04/2017 03:00;496.7577;141.2177;147.4187;120.2923;11.0;68.0;PR
29/04/2017 03:30;538.9103;222.306;220.192;177.2673;11.0;68.0;PR
29/04/2017 04:00;507.6583;262.7027;222.8327;193.383;11.0;68.0;PR
29/04/2017 04:30;399.7053;236.3837;200.031;161.7093;11.0;68.0;PR
29/04/2017 05:00;384.2787;171.945;136.5923;115.3317;11.0;68.0;PR
29/04/2017 05:30;216.0307;72.797;43.6913;54.0163;11.0;68.3;PR
29/04/2017 06:00;214.1383;47.3497;32.8973;45.6987;13.2;67.8;PR
29/04/2017 06:30;129.205;37.233;23.404;34.6373;18.53;53.17;PR
29/04/2017 07:00;127.4597;42.2623;31.96;44.529;24.07;32.5;PR
29/04/2017 18:30;1696.67;416.67;320.32;435.22;17.0;37.0;PR
29/04/2017 19:00;1085.9085;393.9965;294.987;370.697;16.0;39.4;PR
29/04/2017 20:00;1185.1629;399.7657;308.8143;361.0943;16.0;42.0;PR
29/04/2017 23:30;1115.41;453.355;349.405;445.28;16.0;54.0;PR
30/04/2017 04:30;767.455;320.6775;268.9025;327.685;16.0;69.0;PR
30/04/2017 16:30;487.09;331.33;257.13;383.85;20.0;63.0;PR
30/04/2017 17:30;609.35;320.32;251.22;343.1;19.0;67.0;PR
01/05/2017 03:00;1218.8;416.67;365.55;477.62;14.0;73.0;PR
01/05/2017 08:00;1270.0;380.84;310.0;367.4;18.0;46.0;PR
01/05/2017 10:00;898.88;416.67;343.1;383.85;22.0;42.0;PR
01/05/2017 16:00;1270.0;510.68;399.6;528.95;18.0;43.0;PR
01/05/2017 19:00;1162.52;387.93;252.56;399.6;16.0;50.0;PR
01/05/2017 19:30;2038.0;369.26;263.31;400.7;16.0;51.0;PR
15/05/2017 11:00;49.1494;149.8244;193.6294;456.5906;29.69;31.06;PR
15/05/2017 12:00;64.0041;171.1486;201.62;666.0936;29.82;31.0;PR
15/05/2017 12:30;40.843;185.732;228.8387;753.161;29.67;31.0;PR
15/05/2017 13:30;37.223;219.231;248.949;841.715;29.3;31.0;PR
15/05/2017 14:30;47.8628;208.1816;229.97;839.5888;27.2;31.64;PR
15/05/2017 15:00;94.1147;230.4607;260.5343;1056.1377;25.57;34.03;PR
15/05/2017 15:30;122.9087;223.045;256.023;1067.1023;25.4;35.0;PR
15/05/2017 16:00;169.675;254.51;244.415;1050.57;24.5;36.5;PR
15/05/2017 16:30;140.1367;241.3767;257.131;996.5253;24.63;37.03;PR
15/05/2017 17:00;118.063;249.7573;267.545;932.1717;24.07;38.33;PR
15/05/2017 17:30;100.0513;227.2887;247.084;1071.0273;24.0;39.77;PR
15/05/2017 18:00;120.2847;204.9153;241.49;538.0997;24.0;40.0;PR
15/05/2017 18:30;104.511;166.0527;199.1937;506.3963;23.0;40.93;PR
15/05/2017 19:00;87.8377;134.5993;167.628;574.8233;22.63;42.1;PR
15/05/2017 19:30;75.583;118.769;141.102;430.4777;21.63;43.23;PR
15/05/2017 20:00;60.1207;91.7853;104.1447;378.003;21.03;44.57;PR
15/05/2017 20:30;82.5543;98.2497;126.4257;420.7523;21.0;44.03;PR
15/05/2017 21:00;65.4013;83.7033;92.9;458.1153;21.0;45.2;PR
15/05/2017 21:30;48.9;68.7997;58.1723;335.152;20.2;46.97;PR
15/05/2017 22:00;43.1077;57.4323;50.4927;364.7323;20.0;48.53;PR
15/05/2017 22:30;29.6813;44.9013;31.1197;304.3853;20.0;49.17;PR
15/05/2017 23:00;31.5183;42.3937;30.713;396.9553;20.0;49.27;PR
15/05/2017 23:30;29.1573;40.0653;28.6123;238.517;20.0;50.0;PR
16/05/2017 00:00;27.3277;38.454;25.8547;211.1577;20.0;50.0;PR
16/05/2017 00:30;21.2;32.6437;19.7753;187.968;20.0;50.0;PR
16/05/2017 01:30;25.235;35.2631;22.7213;173.7263;20.0;49.0;PR
16/05/2017 02:00;68.6353;53.7587;63.7427;186.0687;20.0;49.0;PR
16/05/2017 02:30;65.983;66.2503;67.1503;161.9467;20.0;49.0;PR
16/05/2017 03:00;31.4023;50.5307;30.634;186.0227;20.0;49.0;PR
16/05/2017 03:30;50.7373;52.472;55.945;191.398;20.17;48.83;PR
16/05/2017 04:00;78.465;70.681;89.3113;212.58;20.37;47.67;PR
16/05/2017 04:30;33.4553;52.439;32.0023;172.3353;20.87;47.4;PR
16/05/2017 05:00;44.5087;54.5753;38.5567;171.6327;20.23;47.77;PR
16/05/2017 05:30;26.338;40.2577;23.627;132.5963;20.83;47.43;PR
16/05/2017 06:00;20.1563;30.092;18.5307;108.9203;23.57;45.9;PR
16/05/2017 06:30;13.2983;22.6563;13.3003;78.6047;29.0;38.47;PR
16/05/2017 07:00;13.0427;20.374;15.62;68.9777;36.8;27.6;PR
16/05/2017 07:30;25.1943;28.9927;37.0927;91.7667;38.37;23.53;PR
16/05/2017 08:00;77.0133;60.2077;123.2803;195.6057;33.97;25.93;PR
16/05/2017 08:30;52.405;88.4127;157.1227;226.3353;32.77;26.6;PR
16/05/2017 09:00;48.663;84.104;114.1557;207.6753;32.3;27.67;PR
16/05/2017 09:30;63.7173;116.3153;191.148;204.44;31.43;27.93;PR
16/05/2017 10:00;47.6379;122.4755;198.4697;243.1845;33.14;27.17;PR
16/05/2017 10:30;42.327;132.438;196.9613;236.2883;33.63;26.0;PR
16/05/2017 11:00;46.9687;144.1323;212.68;225.464;30.8;28.3;PR
16/05/2017 11:30;42.2847;165.1487;229.298;210.9673;30.1;29.07;PR
16/05/2017 12:00;53.0243;161.5377;237.9223;232.681;29.5;30.33;PR
16/05/2017 12:30;62.4767;175.0403;253.8613;233.4263;29.1;30.9;PR
16/05/2017 13:00;45.4667;164.042;242.651;225.7697;29.37;30.13;PR
16/05/2017 13:30;84.595;157.2363;223.027;210.87;29.23;30.63;PR
16/05/2017 14:00;34.054;100.8243;198.8683;146.1987;30.63;29.7;PR
16/05/2017 14:30;25.199;80.3817;169.169;125.9237;29.43;30.23;PR
16/05/2017 15:00;26.85;76.483;139.681;125.075;25.63;36.87;PR
16/05/2017 15:30;36.5117;87.3017;178.141;153.8777;24.5;41.6;PR
16/05/2017 16:00;39.7203;86.7153;168.7083;225.2763;24.0;44.0;PR
16/05/2017 16:30;37.633;79.5143;137.837;173.8783;24.63;43.47;PR
16/05/2017 17:00;37.6287;79.3953;146.9563;163.6517;24.87;43.13;PR
16/05/2017 17:30;20.386;49.8183;49.0907;152.341;24.13;44.83;PR
16/05/2017 18:00;19.4113;39.7333;42.6163;120.773;24.0;46.83;PR
16/05/2017 18:30;36.1363;49.6733;96.4553;124.657;24.0;45.27;PR
16/05/2017 19:00;26.21;43.12;51.399;120.1163;23.47;45.33;PR
16/05/2017 19:30;18.523;32.1043;25.76;117.886;22.37;47.77;PR
16/05/2017 20:00;14.7813;24.7717;16.7017;64.861;21.53;52.5;PR
16/05/2017 20:30;16.0907;24.12;18.049;56.975;21.0;56.07;PR
16/05/2017 21:00;18.5367;25.7093;21.1483;54.3417;21.0;56.83;PR
16/05/2017 21:30;15.362;23.5037;16.0397;76.7393;21.0;56.0;PR
16/05/2017 22:00;14.5893;22.4637;15.07;58.0027;21.0;56.17;PR
16/05/2017 22:30;14.898;22.3563;15.2307;47.0257;20.27;57.17;PR
16/05/2017 23:00;15.0343;22.4047;15.047;38.607;20.0;57.8;PR
16/05/2017 23:30;16.1147;23.4937;16.0113;36.662;20.0;59.13;PR
17/05/2017 00:00;17.2797;24.8947;17.1347;38.051;20.0;57.77;PR
17/05/2017 00:30;17.0837;24.479;16.747;35.6953;20.0;57.0;PR
17/05/2017 01:30;16.4425;23.95;15.9356;32.1562;19.0;58.0;PR
17/05/2017 02:00;19.361;26.1773;18.399;32.4913;19.0;57.73;PR
17/05/2017 02:30;24.82;30.1983;22.282;40.2207;19.0;56.03;PR
17/05/2017 03:00;27.663;32.0543;24.2657;45.4057;19.0;53.9;PR
17/05/2017 03:30;39.72;38.1223;31.4383;56.48;19.0;51.73;PR
17/05/2017 04:00;32.9407;37.023;28.2933;57.6737;18.73;51.27;PR
17/05/2017 04:30;27.2237;34.142;23.7613;58.507;18.0;52.0;PR
17/05/2017 05:00;24.217;31.3693;20.9913;55.3637;18.53;51.0;PR
17/05/2017 05:30;18.977;26.4317;16.6697;48.195;19.43;50.93;PR
17/05/2017 06:00;15.851;21.3163;13.705;38.8773;24.43;47.37;PR
17/05/2017 06:30;12.108;19.4333;12.7883;29.3633;33.23;34.0;PR
17/05/2017 07:00;10.5903;18.5073;12.7803;28.716;34.3;29.17;PR
17/05/2017 07:30;11.0993;19.238;13.2407;26.0223;33.67;29.27;PR
17/05/2017 08:00;11.38;19.7847;13.7253;24.6187;30.83;32.13;PR
17/05/2017 08:30;12.7533;23.1083;20.3153;24.9433;31.43;31.8;PR
17/05/2017 09:00;13.7723;28.8097;31.7343;27.423;32.03;29.37;PR
17/05/2017 09:30;12.478;28.346;31.3913;27.8377;30.6;30.23;PR
17/05/2017 10:00;16.566;53.8537;129.9343;38.9287;32.57;27.93;PR
17/05/2017 10:30;21.3343;68.577;131.1803;46.185;32.43;27.93;PR
17/05/2017 11:00;27.356;92.713;169.867;50.1213;32.17;27.7;PR
17/05/2017 11:30;41.2947;123.2913;221.401;59.318;31.57;28.0;PR
17/05/2017 12:00;38.1683;168.9613;253.166;70.5117;30.83;27.93;PR
17/05/2017 12:30;31.7983;171.7723;233.321;145.635;29.93;29.0;PR
17/05/2017 13:00;37.2523;201.2713;272.813;95.893;29.2;29.0;PR
17/05/2017 13:30;83.1183;232.0647;315.2163;105.159;30.13;28.53;PR
17/05/2017 14:00;79.696;212.6667;316.6747;117.687;32.03;27.17;PR
17/05/2017 14:30;92.6853;227.751;318.0553;152.622;29.9;28.3;PR
17/05/2017 15:00;113.0867;235.357;286.7993;163.3743;28.1;30.37;PR
17/05/2017 15:30;126.7227;227.016;290.8713;179.3927;27.37;30.83;PR
17/05/2017 16:00;112.8867;186.7757;249.0157;171.31;27.6;31.0;PR
17/05/2017 16:30;93.4897;156.7643;225.27;166.2317;26.73;31.43;PR
17/05/2017 17:00;93.306;148.646;231.878;155.244;25.8;33.0;PR
17/05/2017 17:30;63.1117;131.3267;198.2197;173.509;24.53;35.33;PR
17/05/2017 18:00;85.623;123.925;201.607;199.8323;24.0;39.1;PR
17/05/2017 18:30;100.5857;115.5467;186.6743;250.0697;24.0;40.27;PR
17/05/2017 19:00;79.023;94.39;153.386;189.2283;23.27;41.4;PR
17/05/2017 19:30;67.5527;74.8487;115.6943;185.3313;23.0;41.13;PR
17/05/2017 20:00;67.6853;66.2857;127.884;202.036;22.6;42.4;PR
17/05/2017 20:30;47.7667;52.4593;72.0607;163.8143;22.0;43.0;PR
17/05/2017 21:00;101.5963;71.0003;135.405;247.7587;21.07;42.73;PR
17/05/2017 21:30;115.2203;84.593;149.3797;213.9157;21.0;42.0;PR
17/05/2017 22:00;84.244;76.8853;94.9493;196.7847;21.0;42.5;PR
17/05/2017 22:30;78.061;66.4293;76.536;180.0427;20.63;43.77;PR
17/05/2017 23:00;86.9123;64.395;85.3417;165.6443;20.0;45.0;PR
17/05/2017 23:30;115.9623;74.585;103.456;143.3673;20.0;45.43;PR
18/05/2017 00:00;162.46;100.2587;144.392;136.355;19.83;45.47;PR
18/05/2017 00:30;171.965;123.0667;169.3313;109.3523;19.17;45.0;PR
18/05/2017 01:30;155.0438;111.7981;121.6563;153.6244;19.0;45.0;PR
18/05/2017 02:00;145.3823;107.7903;117.3343;126.3457;19.0;45.43;PR
