date;s1_o3;s2_o3;s3_o3;s4_o3;s_temp;s_rh;location 
06/04/2017 14:00;242.3542;266.3279;10.4095;84.8326;24.26;18.68;PR
06/04/2017 14:30;541.025;579.6857;15.794;149.9507;19.63;23.3;PR
06/04/2017 15:00;655.9086;698.6755;18.7172;180.8452;19.0;24.45;PR
06/04/2017 15:30;742.6183;787.244;26.4963;205.7203;18.57;25.13;PR
06/04/2017 16:00;635.47;661.5437;17.642;175.496;18.03;28.6;PR
06/04/2017 16:30;440.4383;447.69;14.0187;126.6383;17.37;33.67;PR
06/04/2017 17:00;443.4073;446.017;13.5267;136.3177;16.93;37.37;PR
06/04/2017 17:30;266.944;272.3483;11.7213;72.089;16.57;40.17;PR
06/04/2017 18:00;283.8683;299.684;11.7497;89.538;15.87;44.6;PR
06/04/2017 18:30;273.27;294.1553;12.2477;79.5267;15.07;46.4;PR
06/04/2017 19:00;218.8113;223.786;12.0017;61.7577;14.73;46.47;PR
06/04/2017 19:30;233.734;252.223;12.9143;76.01;13.83;48.47;PR
06/04/2017 20:00;420.5957;469.8097;16.5863;150.624;13.73;50.73;PR
06/04/2017 20:30;409.2523;440.5593;12.2827;114.8383;13.03;52.6;PR
06/04/2017 21:00;329.2917;351.1627;12.9243;82.1023;12.47;54.9;PR
06/04/2017 21:30;261.0097;290.0063;11.9637;66.214;11.87;56.63;PR
06/04/2017 22:00;195.712;197.5697;10.6083;45.5787;12.17;56.3;PR
06/04/2017 22:30;107.968;92.3433;10.7213;28.5593;11.0;55.43;PR
06/04/2017 23:00;166.3633;196.4613;12.0167;76.1783;10.53;53.33;PR
06/04/2017 23:30;266.5247;330.863;14.528;118.6643;10.37;52.1;PR
07/04/2017 00:00;384.5113;445.8847;12.8437;151.2697;10.13;51.4;PR
07/04/2017 00:30;373.8013;438.2;12.407;128.2713;9.77;52.0;PR
07/04/2017 01:30;574.7193;645.3287;16.7313;214.2793;9.4;52.2;PR
07/04/2017 02:00;620.3977;707.9207;19.4363;213.4587;9.13;51.83;PR
07/04/2017 02:30;597.7757;689.2463;13.9847;207.1307;9.1;51.1;PR
07/04/2017 03:00;543.173;640.913;13.149;200.938;9.03;51.27;PR
07/04/2017 03:30;439.381;506.9837;11.9963;143.217;9.03;51.07;PR
07/04/2017 04:00;232.0337;252.4757;11.4393;46.7323;8.77;52.03;PR
07/04/2017 04:30;94.6683;79.135;10.8197;21.1057;8.0;53.0;PR
07/04/2017 05:00;86.361;99.4233;13.538;56.55;8.8;52.2;PR
07/04/2017 05:30;313.1353;416.615;20.3503;179.3963;9.53;50.53;PR
07/04/2017 06:00;212.4857;265.796;16.3587;97.218;9.33;50.0;PR
07/04/2017 06:30;223.9263;272.556;14.3457;83.7313;13.73;45.47;PR
07/04/2017 07:00;101.2927;94.5567;9.9193;21.1583;21.87;24.37;PR
07/04/2017 07:30;179.497;235.8607;20.464;72.1423;23.6;18.9;PR
07/04/2017 08:00;299.1493;294.83;12.555;62.717;26.07;17.4;PR
07/04/2017 08:30;382.208;328.0073;13.97;61.3857;28.8;16.2;PR
07/04/2017 09:00;366.0823;333.6167;16.8237;62.6957;28.33;16.63;PR
07/04/2017 09:30;387.7073;369.2883;16.2503;90.049;28.1;16.5;PR
07/04/2017 10:00;471.3837;455.7523;19.106;96.8487;23.53;18.9;PR
07/04/2017 10:30;445.0087;421.6917;15.35;111.938;22.5;19.3;PR
07/04/2017 11:00;437.702;433.6203;20.5053;126.2467;21.57;19.7;PR
07/04/2017 12:00;371.05;387.1564;26.0518;142.2;19.91;20.55;PR
07/04/2017 12:30;556.265;582.0493;38.6717;234.742;19.97;20.73;PR
07/04/2017 13:00;494.3507;503.2527;32.6193;206.739;19.4;20.97;PR
07/04/2017 13:30;563.6313;513.5243;29.7433;239.17;19.9;20.63;PR
07/04/2017 14:00;589.778;543.4907;35.382;238.5337;22.27;19.43;PR
07/04/2017 14:30;681.0873;692.93;74.8373;284.2077;17.03;25.73;PR
07/04/2017 15:00;712.679;734.3303;73.643;322.4833;16.13;35.5;PR
07/04/2017 15:30;759.5655;790.22;88.3217;339.4179;15.52;38.17;PR
07/04/2017 16:00;707.3817;722.5677;67.4007;308.986;14.43;37.83;PR
07/04/2017 16:30;670.4323;664.5673;51.5717;301.728;14.53;38.5;PR
07/04/2017 17:00;623.866;610.8687;42.2187;267.8907;14.43;39.4;PR
07/04/2017 17:30;553.2147;529.779;34.9377;234.2447;14.0;38.67;PR
07/04/2017 18:00;480.192;451.918;30.704;207.8593;13.2;39.03;PR
07/04/2017 18:30;408.1307;383.922;24.651;173.6827;12.63;41.77;PR
07/04/2017 19:00;318.8237;300.348;15.6843;118.635;11.5;46.13;PR
07/04/2017 19:30;231.6;226.0273;14.914;82.5167;11.13;47.6;PR
07/04/2017 20:00;265.7017;272.033;17.352;123.663;11.07;49.03;PR
07/04/2017 20:30;403.4373;423.1223;25.6747;220.081;10.97;50.67;PR
07/04/2017 21:00;488.4587;534.0523;34.0673;247.6563;10.0;53.17;PR
07/04/2017 21:30;298.9307;310.4657;15.7467;110.382;10.0;54.4;PR
07/04/2017 22:00;282.1237;295.4313;17.2217;146.294;10.03;55.77;PR
07/04/2017 22:30;281.4377;288.4043;16.3223;150.8673;9.5;55.87;PR
07/04/2017 23:00;246.5923;237.3087;14.587;124.3637;9.0;55.2;PR
07/04/2017 23:30;250.3507;238.2257;16.6127;141.0413;9.0;56.27;PR
08/04/2017 00:00;189.7957;187.07;16.044;86.5933;9.0;58.17;PR
08/04/2017 00:30;127.5383;114.221;14.2787;46.4667;9.0;61.87;PR
08/04/2017 01:30;51.3771;35.3207;11.9329;19.3093;8.64;63.36;PR
08/04/2017 02:00;45.1787;30.4607;11.6513;17.7963;8.87;63.53;PR
08/04/2017 02:30;41.4583;27.59;11.4113;16.7943;8.93;64.7;PR
08/04/2017 03:00;41.5407;26.797;11.625;16.9987;8.57;66.77;PR
08/04/2017 03:30;40.8773;26.5257;11.706;17.3583;8.03;66.53;PR
08/04/2017 04:00;40.883;26.5063;11.8153;17.5497;8.0;65.07;PR
08/04/2017 04:30;39.7547;25.6907;11.656;16.7453;8.0;66.7;PR
08/04/2017 05:00;38.1893;25.084;11.3243;16.1447;8.0;66.77;PR
08/04/2017 05:30;38.0393;25.0838;11.4579;16.0331;8.0;67.24;PR
08/04/2017 06:00;41.4957;28.1287;11.794;17.9117;8.33;64.63;PR
08/04/2017 06:30;42.467;27.317;10.3733;15.5087;13.97;56.67;PR
08/04/2017 07:00;36.8203;22.999;9.113;13.303;24.53;29.53;PR
08/04/2017 07:30;49.8533;35.6747;10.535;16.8557;24.87;20.27;PR
08/04/2017 08:00;55.2187;38.1317;9.4837;16.2363;26.93;17.6;PR
08/04/2017 08:30;121.145;111.1583;10.421;42.233;31.03;15.43;PR
08/04/2017 09:00;337.034;324.094;14.8443;105.6267;28.17;16.6;PR
08/04/2017 09:30;618.5643;642.4477;32.6703;197.8423;25.97;17.53;PR
08/04/2017 10:00;457.7043;449.905;29.133;112.603;23.03;19.17;PR
08/04/2017 10:30;461.328;443.285;46.534;165.281;21.47;20.77;PR
08/04/2017 11:00;650.202;649.024;108.9103;257.2703;21.47;20.17;PR
08/04/2017 11:30;759.679;767.1017;111.6277;306.7233;21.17;20.13;PR
08/04/2017 12:00;847.4777;859.8583;138.739;354.4777;21.53;19.43;PR
08/04/2017 12:30;830.3507;811.419;145.5113;348.1737;21.4;19.73;PR
08/04/2017 13:00;860.1897;829.4677;133.5153;367.3377;21.43;19.87;PR
08/04/2017 13:30;758.9047;678.7787;81.097;298.3443;22.6;19.43;PR
08/04/2017 14:00;734.7617;624.1303;77.026;299.892;25.97;17.03;PR
08/04/2017 14:30;882.882;868.0397;164.425;373.5003;20.37;20.3;PR
08/04/2017 15:00;866.3707;860.848;187.8903;392.7637;19.03;21.57;PR
08/04/2017 15:30;961.865;987.311;236.8953;440.818;17.7;22.17;PR
08/04/2017 16:00;967.516;995.7833;235.2737;459.2627;17.17;22.27;PR
08/04/2017 16:30;1040.621;1089.0653;296.6807;495.855;16.9;22.5;PR
