date;s1_o3;s2_o3;s3_o3;s4_o3;s_temp;s_rh;location 
06/04/2017 14:00;110.814;62.262;36.252;40.172;24.8;18.4;PR
06/04/2017 14:30;181.2383;205.533;83.66;114.444;17.43;20.6;PR
06/04/2017 15:00;224.2993;324.3297;109.0353;148.7993;17.0;21.0;PR
06/04/2017 15:30;250.1143;430.2053;128.0313;174.5103;17.0;21.0;PR
06/04/2017 16:00;239.104;393.4237;118.608;114.548;16.33;21.8;PR
06/04/2017 16:30;199.2183;272.1783;88.641;69.9207;15.57;23.0;PR
06/04/2017 17:00;195.8827;255.034;94.7143;74.9333;15.0;32.4;PR
06/04/2017 17:30;153.413;141.6893;44.429;47.4723;14.7;41.4;PR
06/04/2017 18:00;161.345;154.3443;60.6943;54.0283;14.0;48.5;PR
06/04/2017 18:30;160.898;140.9003;49.0753;55.392;14.0;51.83;PR
06/04/2017 19:00;142.3343;101.8923;35.5707;48.508;13.37;53.53;PR
06/04/2017 19:30;144.5403;108.3037;45.8117;61.2923;13.0;56.6;PR
06/04/2017 20:00;189.677;208.789;92.7357;104.8967;12.37;63.6;PR
06/04/2017 20:30;194.9673;213.807;72.444;79.2177;11.77;66.93;PR
06/04/2017 21:00;178.022;167.8203;50.3523;59.5893;11.17;67.0;PR
06/04/2017 21:30;163.654;142.0537;41.1137;43.589;11.0;67.0;PR
06/04/2017 22:00;139.707;106.754;28.677;26.6837;11.0;67.0;PR
06/04/2017 22:30;98.9453;62.9923;20.462;23.5913;10.33;65.7;PR
06/04/2017 23:00;145.805;107.8517;42.1747;31.3027;10.0;57.73;PR
06/04/2017 23:30;192.268;181.4613;68.043;41.658;10.0;54.77;PR
07/04/2017 00:00;238.5667;273.9877;103.4633;65.5163;10.0;54.07;PR
07/04/2017 00:30;248.7277;288.9157;87.085;82.2273;9.9;55.1;PR
07/04/2017 01:30;301.4378;418.1683;163.8939;178.0656;9.0;55.06;PR
07/04/2017 02:00;328.2917;466.0657;167.6737;184.44;9.0;55.0;PR
07/04/2017 02:30;349.399;517.8433;153.9157;156.9417;9.0;54.7;PR
07/04/2017 03:00;348.345;487.2013;141.3743;135.6927;8.87;54.97;PR
07/04/2017 03:30;325.478;389.4643;92.7787;95.754;8.33;54.93;PR
07/04/2017 04:00;214.2627;164.4017;26.8967;45.0037;8.6;55.6;PR
07/04/2017 04:30;108.26;61.4243;16.1267;24.702;8.0;57.63;PR
07/04/2017 05:00;105.467;59.516;36.9217;45.9397;8.87;56.5;PR
07/04/2017 05:30;227.4153;224.757;114.309;128.412;9.6;52.0;PR
07/04/2017 06:00;206.7253;146.761;55.8623;81.483;9.43;50.9;PR
07/04/2017 06:30;219.9553;167.4383;52.5843;85.5087;11.53;47.83;PR
07/04/2017 07:00;137.7857;77.689;19.271;34.0767;14.57;31.33;PR
07/04/2017 07:30;159.544;120.111;46.158;72.067;19.03;20.27;PR
07/04/2017 08:00;199.4283;151.614;46.4957;49.9677;24.43;16.6;PR
07/04/2017 08:30;215.4517;176.38;48.7653;59.119;24.17;16.8;PR
07/04/2017 09:00;214.099;159.6993;31.693;48.035;26.27;15.53;PR
07/04/2017 09:30;194.476;151.12;33.6133;27.6763;27.4;15.2;PR
07/04/2017 10:00;219.953;182.6063;32.1553;45.0357;27.67;15.3;PR
07/04/2017 10:30;238.954;200.3477;58.5513;74.9397;24.47;16.53;PR
07/04/2017 11:00;259.1767;238.9767;83.2878;121.1978;21.22;18.22;PR
07/04/2017 12:30;281.691;288.5666;159.2821;169.4283;20.0;20.0;PR
07/04/2017 13:00;268.3177;274.4003;127.4487;127.8;20.0;20.0;PR
07/04/2017 13:30;285.6577;367.9103;145.7527;161.4047;19.8;20.0;PR
07/04/2017 14:30;361.0772;475.3144;242.4822;281.1794;16.0;22.0;PR
07/04/2017 15:00;377.3837;497.4403;260.8453;309.2743;15.17;22.7;PR
07/04/2017 15:30;406.388;536.2663;289.2383;322.531;14.53;23.47;PR
07/04/2017 16:00;407.1933;489.4317;258.2837;277.2823;14.0;24.0;PR
07/04/2017 16:30;388.427;460.267;243.463;258.971;14.0;24.0;PR
07/04/2017 17:00;367.1053;408.9757;204.4333;251.094;14.0;24.0;PR
07/04/2017 17:30;345.8483;352.745;164.7583;213.872;13.5;24.0;PR
07/04/2017 18:00;306.761;297.78;134.2113;192.4013;13.0;24.0;PR
07/04/2017 18:30;280.9337;252.0993;102.336;154.8053;12.37;24.63;PR
07/04/2017 19:00;252.6193;201.1657;76.9117;112.5113;11.23;25.0;PR
07/04/2017 19:30;215.0979;149.659;52.6052;81.1586;11.0;26.9;PR
07/04/2017 20:00;225.1867;164.2047;73.9173;107.6447;10.8;35.8;PR
07/04/2017 20:30;283.6823;264.8513;161.1433;178.402;10.0;42.53;PR
07/04/2017 21:00;319.4303;340.5693;193.0427;192.6327;10.0;50.6;PR
07/04/2017 21:30;270.372;227.6543;88.0387;101.3817;10.0;53.57;PR
07/04/2017 22:00;247.8263;221.527;104.985;99.0323;10.0;56.43;PR
07/04/2017 22:30;246.0287;205.021;90.8293;71.8563;9.23;62.1;PR
07/04/2017 23:00;211.288;161.2153;70.6167;44.3847;9.0;63.33;PR
07/04/2017 23:30;224.2717;156.205;79.4825;40.8658;9.0;65.0;PR
08/04/2017 00:00;200.688;123.4577;52.3583;41.2893;9.0;66.3;PR
08/04/2017 00:30;150.253;78.0597;29.089;30.5163;9.0;67.67;PR
08/04/2017 01:30;59.8594;32.0118;15.5629;19.53;9.0;68.0;PR
08/04/2017 02:00;49.234;28.724;14.4137;18.6663;8.8;68.2;PR
08/04/2017 02:30;42.727;26.695;13.471;18.023;8.63;68.37;PR
08/04/2017 03:00;39.4097;26.3477;13.599;17.829;8.9;68.9;PR
08/04/2017 03:30;37.5083;26.6037;14.009;18.007;8.13;68.9;PR
08/04/2017 04:00;36.867;27.1043;14.2923;17.9773;8.0;69.27;PR
08/04/2017 04:30;35.5273;26.3257;13.5773;17.42;8.0;70.0;PR
08/04/2017 05:00;34.2467;25.511;12.963;17.0857;8.0;69.93;PR
08/04/2017 05:30;34.2653;25.405;12.837;17.3043;8.0;69.0;PR
08/04/2017 06:00;39.444;27.705;14.0093;18.2417;8.47;67.53;PR
08/04/2017 06:30;44.7507;26.9423;12.31;17.4547;10.57;60.17;PR
08/04/2017 07:00;39.2167;24.1257;11.612;17.4597;14.7;48.03;PR
08/04/2017 07:30;49.506;27.6607;13.7493;19.102;19.83;21.17;PR
08/04/2017 08:00;58.4553;28.9237;13.442;17.8677;25.13;16.83;PR
08/04/2017 08:30;108.758;59.5903;32.9937;31.169;25.47;16.4;PR
08/04/2017 09:00;189.285;128.2067;53.1803;59.8827;26.5;16.13;PR
08/04/2017 09:30;283.229;252.1547;104.7977;140.864;25.9;16.83;PR
08/04/2017 10:00;231.2397;187.4313;46.223;51.2393;26.8;16.37;PR
08/04/2017 10:30;241.2537;233.9977;111.1013;116.5557;23.8;17.63;PR
08/04/2017 11:00;309.8687;377.1503;194.972;235.1583;22.7;18.3;PR
08/04/2017 11:30;371.804;470.1463;241.1713;279.7337;22.67;18.33;PR
08/04/2017 12:00;404.1897;554.3593;284.0597;298.8653;22.2;18.8;PR
08/04/2017 12:30;380.3003;463.8793;263.123;255.7827;22.77;18.23;PR
08/04/2017 13:00;389.0287;505.808;295.2657;291.3187;22.33;18.67;PR
08/04/2017 13:30;368.6557;481.549;237.6237;221.027;22.33;18.63;PR
08/04/2017 14:00;409.319;554.0183;314.4163;308.1107;20.07;19.7;PR
08/04/2017 14:30;460.775;632.2003;375.5073;409.1087;18.7;20.3;PR
08/04/2017 15:00;475.3993;630.4027;367.2557;393.894;17.73;21.0;PR
08/04/2017 15:30;532.8783;709.4087;427.104;471.447;17.0;21.0;PR
08/04/2017 16:00;567.9693;738.4017;431.2737;475.885;17.0;21.0;PR
08/04/2017 16:30;610.5037;822.7137;477.715;531.587;16.23;21.77;PR
08/04/2017 17:00;557.6733;690.1297;399.993;427.6027;15.57;22.0;PR
08/04/2017 17:30;555.8897;677.4624;404.5203;441.0986;15.0;22.0;PR
08/04/2017 18:00;555.492;664.4307;383.757;425.1047;14.0;22.93;PR
08/04/2017 18:30;498.172;540.8947;299.3787;320.806;13.0;23.7;PR
08/04/2017 19:00;453.3537;478.8247;264.0173;262.2573;12.1;24.9;PR
08/04/2017 19:30;411.84;400.0253;195.9527;214.279;11.4;25.0;PR
08/04/2017 20:00;356.7967;307.87;126.4723;142.09;11.0;25.0;PR
08/04/2017 20:30;181.9973;123.44;28.6303;43.8517;11.0;25.0;PR
08/04/2017 21:00;84.218;53.032;17.812;25.9083;10.73;25.27;PR
08/04/2017 21:30;70.2083;37.7587;18.128;24.7027;10.0;26.0;PR
08/04/2017 22:00;88.09;43.934;24.8787;29.607;10.0;26.0;PR
08/04/2017 22:30;136.2627;67.5867;38.432;35.7693;10.0;26.0;PR
08/04/2017 23:00;184.5333;105.757;59.2857;49.0357;9.87;26.0;PR
08/04/2017 23:30;166.805;75.9677;27.7077;28.0647;9.3;26.0;PR
09/04/2017 00:00;152.173;78.6893;38.1807;36.999;9.0;26.0;PR
09/04/2017 00:30;201.1673;103.2077;47.4567;54.0403;9.0;26.0;PR
09/04/2017 01:30;289.2038;186.2138;88.1781;71.6506;9.0;26.0;PR
09/04/2017 02:00;337.9647;293.5847;169.1187;110.5653;8.63;26.37;PR
09/04/2017 02:30;392.765;373.211;188.49;112.6433;9.0;26.0;PR
09/04/2017 03:00;411.5627;403.987;203.4943;109.3977;8.43;26.57;PR
09/04/2017 03:30;418.6117;391.864;175.027;118.9523;8.1;26.9;PR
09/04/2017 04:00;332.5807;224.9037;57.0847;58.061;8.77;26.23;PR
09/04/2017 04:30;154.5533;76.169;18.3033;26.4163;8.0;27.0;PR
09/04/2017 05:00;85.9153;38.9917;15.759;21.7587;8.0;27.0;PR
09/04/2017 05:30;78.3373;35.39;16.341;21.5907;8.0;27.0;PR
09/04/2017 06:00;74.407;35.5223;17.245;21.925;8.13;26.87;PR
09/04/2017 06:30;78.297;35.5647;17.074;22.4907;10.37;25.53;PR
09/04/2017 07:00;83.9067;38.1093;18.7513;28.2777;14.57;22.93;PR
09/04/2017 07:30;153.7641;83.6959;53.5003;72.2362;19.03;20.24;PR
09/04/2017 08:00;209.4933;124.1387;66.396;64.6767;23.83;17.37;PR
09/04/2017 08:30;262.237;183.798;94.1167;119.8127;23.33;17.77;PR
09/04/2017 09:00;284.6127;213.7093;86.9033;45.8973;26.33;16.27;PR
09/04/2017 09:30;314.8967;258.7253;104.449;49.122;26.5;16.47;PR
09/04/2017 10:00;317.619;268.9947;89.607;98.7207;25.97;16.93;PR
09/04/2017 10:30;356.4287;370.121;213.1683;191.821;23.0;18.07;PR
09/04/2017 11:00;347.794;399.188;257.4263;229.7467;21.57;19.0;PR
09/04/2017 11:30;385.1553;466.2513;296.617;301.7653;21.2;19.0;PR
09/04/2017 12:00;410.5247;504.2307;312.1133;326.1167;21.07;19.0;PR
09/04/2017 12:30;381.819;426.35;288.466;258.7613;21.87;19.0;PR
09/04/2017 13:00;368.6283;433.6423;296.4223;230.839;21.63;18.93;PR
09/04/2017 13:30;389.439;507.564;296.988;313.261;20.4;19.6;PR
09/04/2017 14:00;448.1943;564.934;370.0143;366.7787;18.47;20.6;PR
09/04/2017 14:30;473.27;589.9373;396.3517;399.3537;17.1;21.0;PR
09/04/2017 15:00;493.5813;594.7627;393.9147;413.4597;17.0;21.0;PR
09/04/2017 15:30;526.4203;614.8817;412.8413;414.276;16.43;21.57;PR
09/04/2017 16:00;543.1643;634.575;419.9507;465.8487;16.0;22.0;PR
09/04/2017 16:30;557.5793;607.187;394.6977;420.739;16.0;22.0;PR
09/04/2017 17:00;555.6667;615.9667;409.6443;424.973;15.73;22.0;PR
09/04/2017 17:30;553.1347;617.808;402.0873;443.366;15.0;22.0;PR
09/04/2017 18:00;545.2453;559.3057;346.273;400.283;14.13;22.87;PR
09/04/2017 18:30;492.0987;486.535;308.5863;338.8473;13.1;24.0;PR
09/04/2017 19:00;436.655;394.865;259.0607;273.0807;12.17;37.33;PR
09/04/2017 19:30;355.147;281.109;166.0037;161.4763;11.67;51.83;PR
09/04/2017 20:00;256.3027;168.4357;76.3387;74.8607;11.03;55.3;PR
09/04/2017 20:30;149.7013;80.578;27.0637;31.3997;11.0;55.83;PR
09/04/2017 21:00;79.9757;41.8437;17.444;21.0467;10.87;55.67;PR
09/04/2017 21:30;62.051;33.7757;18.6763;21.224;10.4;53.13;PR
09/04/2017 22:00;76.774;38.2513;22.2633;23.692;10.0;49.0;PR
09/04/2017 22:30;97.1577;45.1557;27.097;27.0417;10.0;46.93;PR
09/04/2017 23:00;170.8697;106.533;85.4387;43.606;10.0;40.93;PR
09/04/2017 23:30;225.3383;148.5343;91.0617;48.2367;10.0;38.0;PR
10/04/2017 00:00;227.1747;127.391;53.2067;35.3517;9.73;39.07;PR
10/04/2017 00:30;213.7663;113.2543;44.3393;32.8563;9.57;39.5;PR
10/04/2017 01:30;278.6888;195.43;119.3081;77.0587;9.0;38.0;PR
10/04/2017 02:00;326.2757;258.126;161.5903;163.5713;9.33;36.33;PR
10/04/2017 02:30;467.0097;523.1547;354.0003;386.4027;10.43;26.13;PR
10/04/2017 03:00;559.4013;594.7133;336.0557;410.4337;10.9;24.33;PR
10/04/2017 03:30;542.4937;542.5313;250.6343;282.943;9.53;25.57;PR
10/04/2017 04:00;462.1867;368.7287;135.094;145.5283;9.0;26.0;PR
10/04/2017 04:30;433.789;344.4577;151.1637;123.7343;9.0;26.0;PR
10/04/2017 05:00;390.7037;271.328;113.9647;120.4487;9.0;26.0;PR
10/04/2017 05:30;291.773;148.6677;48.621;68.5693;9.0;26.0;PR
10/04/2017 06:00;201.4423;88.4573;36.8653;44.2453;9.37;26.0;PR
10/04/2017 06:30;250.927;111.5023;63.6877;86.8833;12.23;24.53;PR
10/04/2017 07:00;181.7053;74.125;35.3903;48.134;16.63;21.43;PR
10/04/2017 07:30;242.9579;159.4331;101.7338;100.9803;21.14;19.17;PR
10/04/2017 08:00;261.9797;162.3947;79.6337;67.515;25.43;16.4;PR
10/04/2017 09:00;252.3342;170.5075;53.1063;40.4858;26.0;16.71;PR
10/04/2017 09:30;148.627;91.7687;27.7197;26.826;25.57;17.0;PR
10/04/2017 10:00;131.299;73.0633;27.354;32.4547;26.2;16.67;PR
10/04/2017 10:30;158.7783;87.0233;65.6423;58.8833;23.8;17.83;PR
10/04/2017 11:30;289.4619;270.7794;75.135;122.4906;21.75;19.0;PR
10/04/2017 12:00;322.6776;400.889;223.3459;204.8152;22.31;18.69;PR
10/04/2017 12:30;356.7447;420.334;257.3903;206.524;22.47;18.43;PR
10/04/2017 13:00;374.5937;450.1993;301.4823;190.583;22.2;18.8;PR
10/04/2017 13:30;335.6913;370.8093;202.5723;149.6257;21.93;18.63;PR
10/04/2017 14:00;369.744;401.5327;239.2533;223.096;20.2;19.63;PR
10/04/2017 14:30;361.3447;334.973;181.9267;188.5557;18.4;20.6;PR
10/04/2017 15:00;355.9567;365.1837;229.712;258.8387;17.93;21.0;PR
10/04/2017 15:30;342.756;270.497;137.8343;175.7487;17.07;21.0;PR
10/04/2017 16:00;286.2353;231.0187;114.7947;154.457;17.0;21.0;PR
10/04/2017 16:30;355.9457;335.2387;197.8407;257.5327;17.0;21.0;PR
10/04/2017 17:00;385.5527;363.9937;225.081;268.0057;17.0;21.0;PR
