date;s1_o3;s2_o3;s3_o3;s4_o3;s_temp;s_rh;location 
06/04/2017 13:30;30.2433;53.6267;23.28;18.4067;21.67;19.0;PR
06/04/2017 14:00;105.3797;142.302;60.5263;30.8933;19.17;20.07;PR
06/04/2017 14:30;185.544;231.219;85.45;37.3777;17.83;21.0;PR
06/04/2017 15:00;220.613;303.1537;100.1627;39.9537;17.73;21.0;PR
06/04/2017 15:30;231.7553;386.6547;113.7477;42.81;17.0;21.0;PR
06/04/2017 16:00;230.5548;338.601;93.2834;38.8203;17.0;21.0;PR
06/04/2017 16:30;174.5127;247.018;67.3797;34.6013;16.4;21.6;PR
06/04/2017 17:00;169.2343;251.117;65.4507;32.9853;15.9;22.0;PR
06/04/2017 17:30;102.9183;137.9307;33.245;22.393;15.3;22.0;PR
06/04/2017 18:00;108.23;169.147;44.3297;24.398;14.93;22.07;PR
06/04/2017 18:30;101.9493;166.483;40.1813;21.8123;14.03;22.97;PR
06/04/2017 19:00;78.4883;119.161;32.041;20.6027;14.0;23.0;PR
06/04/2017 19:30;80.1787;137.5467;39.922;22.0997;13.7;23.0;PR
06/04/2017 20:00;135.9823;271.1847;81.8383;30.05;13.0;23.0;PR
06/04/2017 20:30;142.52;258.2407;67.1867;23.5693;12.83;23.17;PR
06/04/2017 21:00;127.5637;192.8903;47.1567;19.8347;12.03;23.97;PR
06/04/2017 21:30;109.355;153.1843;40.3817;17.473;12.0;24.0;PR
06/04/2017 22:00;81.4953;108.906;29.808;14.539;12.0;24.0;PR
06/04/2017 22:30;52.155;63.012;21.724;14.2887;11.0;24.0;PR
06/04/2017 23:00;80.8387;138.4253;42.7263;17.2967;11.0;24.0;PR
06/04/2017 23:30;123.4257;218.4853;71.464;19.118;10.9;24.1;PR
07/04/2017 00:00;170.829;305.964;104.321;22.9297;11.0;24.0;PR
07/04/2017 00:30;176.9267;292.6313;87.8303;23.6253;10.33;24.67;PR
07/04/2017 01:30;284.0743;455.4821;160.0443;38.9671;10.0;25.0;PR
07/04/2017 02:00;293.824;491.006;156.0453;36.9807;10.0;25.0;PR
07/04/2017 02:30;303.0447;471.938;158.4177;29.7697;9.43;25.0;PR
07/04/2017 03:00;285.9667;423.3427;148.611;27.3237;9.0;25.0;PR
07/04/2017 03:30;234.4797;351.101;97.4613;22.7473;9.0;25.0;PR
07/04/2017 04:00;120.3323;150.0233;27.6563;17.241;9.03;25.0;PR
07/04/2017 04:30;55.7443;59.153;17.3487;14.3003;9.0;25.0;PR
07/04/2017 05:00;57.6307;86.477;36.692;19.7917;9.23;25.0;PR
07/04/2017 05:30;167.487;313.0593;96.5587;33.482;10.4;24.6;PR
07/04/2017 06:00;107.8037;203.3183;51.6893;26.2793;10.33;24.67;PR
07/04/2017 06:30;104.624;196.4013;40.3607;24.534;14.0;22.67;PR
07/04/2017 07:00;50.7467;71.9397;19.088;15.0437;16.2;21.7;PR
07/04/2017 07:30;75.7767;108.393;31.353;20.9017;20.93;19.17;PR
07/04/2017 08:00;84.568;105.74;27.3363;17.267;25.13;17.1;PR
07/04/2017 08:30;101.0377;105.7487;28.6807;18.743;27.73;15.93;PR
07/04/2017 09:00;99.0933;97.1503;26.5037;17.9943;29.57;15.0;PR
07/04/2017 09:30;139.6907;150.2345;52.7041;24.9293;26.38;16.66;PR
07/04/2017 10:00;179.3807;213.3447;66.6307;29.1253;23.6;18.03;PR
07/04/2017 10:30;161.5477;178.9763;55.1077;29.8797;23.63;18.0;PR
07/04/2017 11:00;160.8347;195.5543;61.546;34.9253;22.77;18.23;PR
07/04/2017 11:30;111.2767;169.657;57.1393;33.5673;21.5;19.0;PR
07/04/2017 12:00;123.8937;192.0977;79.368;39.8303;20.9;19.1;PR
07/04/2017 12:30;171.7273;279.448;154.5297;47.1273;20.73;19.27;PR
07/04/2017 13:00;155.2497;265.7003;116.6667;35.804;20.37;19.63;PR
07/04/2017 13:30;157.6957;343.119;150.7133;38.7413;21.63;19.03;PR
07/04/2017 14:00;210.693;447.788;215.2833;66.134;17.93;20.63;PR
07/04/2017 14:30;253.8163;511.959;237.5263;71.303;16.97;21.03;PR
07/04/2017 15:00;267.9397;539.6607;263.5043;75.3157;16.0;22.0;PR
07/04/2017 15:30;297.8743;588.2617;288.1103;80.2983;15.4;22.0;PR
07/04/2017 16:00;301.355;536.0087;250.6897;72.5167;15.0;22.0;PR
07/04/2017 16:30;270.3293;499.3727;237.7277;69.156;15.0;22.0;PR
07/04/2017 17:00;249.584;456.9363;198.9847;58.1967;14.37;22.63;PR
07/04/2017 17:30;223.7623;391.9603;165.7193;51.6953;14.0;23.0;PR
07/04/2017 18:00;186.9663;331.2643;133.699;46.946;14.0;23.0;PR
07/04/2017 18:30;157.5887;286.6323;99.386;39.484;13.1;23.0;PR
07/04/2017 19:00;131.1123;221.6863;77.5867;29.7547;12.2;23.8;PR
07/04/2017 19:30;101.0547;155.5603;54.9617;24.5027;11.9;24.0;PR
07/04/2017 20:00;110.95;195.2587;78.0363;28.9107;11.23;24.0;PR
07/04/2017 20:30;162.7717;325.544;160.3857;43.8003;11.0;24.0;PR
07/04/2017 21:00;204.411;397.699;193.898;46.4383;11.0;24.0;PR
07/04/2017 21:30;133.4943;242.5847;93.2117;28.98;11.0;24.0;PR
07/04/2017 22:00;132.554;229.691;113.723;30.4533;10.53;24.47;PR
07/04/2017 22:30;118.838;227.737;98.1873;26.7657;10.0;25.0;PR
07/04/2017 23:00;99.878;182.5937;82.6267;22.0303;10.0;25.0;PR
07/04/2017 23:30;101.2267;197.995;92.8447;23.3637;10.0;25.0;PR
08/04/2017 00:00;82.168;156.5553;56.0807;22.4613;10.0;25.0;PR
08/04/2017 00:30;58.0517;94.1787;31.613;18.6193;9.33;25.0;PR
08/04/2017 01:30;28.1781;40.2331;16.5463;13.9806;9.0;25.0;PR
08/04/2017 02:00;25.6137;37.2337;15.281;13.72;9.0;25.0;PR
08/04/2017 02:30;23.857;35.2297;14.2677;13.263;9.0;25.0;PR
08/04/2017 03:00;23.612;34.3527;14.352;13.2613;9.0;25.0;PR
08/04/2017 03:30;23.6683;34.2414;14.7817;13.4641;9.0;25.0;PR
08/04/2017 04:00;23.9237;34.5637;15.0807;13.6157;9.0;25.0;PR
08/04/2017 04:30;23.257;33.6573;14.2937;13.465;9.0;25.0;PR
08/04/2017 05:00;22.4867;33.0233;13.7177;13.2867;9.0;25.0;PR
08/04/2017 05:30;22.3987;33.0597;13.531;13.41;9.0;25.0;PR
08/04/2017 06:00;23.9953;36.2963;14.954;13.9747;9.17;25.0;PR
08/04/2017 06:30;23.4387;32.4467;12.9567;12.471;14.43;22.57;PR
08/04/2017 07:00;21.3417;28.788;12.267;11.581;16.67;21.47;PR
08/04/2017 07:30;24.343;30.106;12.9153;13.158;21.53;18.93;PR
08/04/2017 08:00;24.2377;29.2907;12.589;12.7367;25.93;16.73;PR
08/04/2017 08:30;44.882;53.553;26.8377;18.8283;28.83;15.27;PR
08/04/2017 09:00;93.0797;113.9913;57.7393;34.922;28.27;15.77;PR
08/04/2017 09:30;222.353;274.2133;161.4533;67.0447;24.47;17.37;PR
08/04/2017 10:00;153.986;213.8587;88.9793;42.9157;23.37;18.0;PR
08/04/2017 10:30;139.7377;224.7543;113.741;49.285;23.07;18.0;PR
08/04/2017 11:00;204.2507;355.6213;194.631;64.5057;23.1;18.07;PR
08/04/2017 11:30;228.414;395.7313;211.9723;71.7583;23.07;18.17;PR
08/04/2017 12:00;210.973;451.0253;257.1677;79.622;23.0;18.0;PR
