date;s1_o3;s2_o3;s3_o3;s4_o3;s_temp;s_rh;location 
06/04/2017 14:00;179.1306;83.0706;49.0;154.7083;22.61;34.56;PR
06/04/2017 14:30;311.1117;148.8953;97.167;231.42;21.27;35.0;PR
06/04/2017 15:00;369.6583;192.5167;99.5453;266.391;21.0;35.0;PR
06/04/2017 15:30;435.1787;219.8097;116.708;290.4057;21.0;35.0;PR
06/04/2017 16:00;344.0207;184.9623;97.2357;218.073;21.0;35.0;PR
06/04/2017 16:30;224.3977;107.299;68.8337;150.1423;19.93;36.0;PR
06/04/2017 17:00;221.8527;103.061;58.7343;147.602;19.03;36.0;PR
06/04/2017 17:30;150.3613;73.264;26.0017;72.5343;19.0;36.0;PR
06/04/2017 18:00;166.217;69.255;34.5527;89.5927;18.13;36.87;PR
06/04/2017 18:30;164.1013;70.5517;27.9423;78.5657;18.0;37.0;PR
06/04/2017 19:00;133.9617;56.1347;27.1863;74.1323;17.6;37.0;PR
06/04/2017 19:30;142.8397;55.067;32.9107;96.7933;17.0;37.0;PR
06/04/2017 20:00;252.9317;86.0963;57.4073;169.456;16.5;37.5;PR
06/04/2017 20:30;231.685;92.935;36.0743;115.076;16.0;38.0;PR
06/04/2017 21:00;187.0937;83.6543;24.1997;80.9357;16.0;38.0;PR
06/04/2017 21:30;151.6547;70.1867;19.0223;58.674;15.7;38.0;PR
06/04/2017 22:00;118.804;59.3703;15.2387;34.236;15.0;38.0;PR
06/04/2017 22:30;80.6841;42.6338;14.6952;28.7031;15.0;38.0;PR
06/04/2017 23:00;133.5073;55.746;20.65;48.8023;14.03;38.97;PR
06/04/2017 23:30;197.8887;87.086;25.318;72.5517;14.0;39.0;PR
07/04/2017 00:00;271.0227;129.8547;33.207;103.0917;14.0;39.0;PR
07/04/2017 00:30;267.7623;126.293;31.5873;106.4337;14.0;39.0;PR
07/04/2017 01:30;324.4784;159.5295;44.4837;224.7963;13.0;39.0;PR
07/04/2017 02:00;350.6887;183.2277;51.4387;233.2893;13.0;39.0;PR
07/04/2017 02:30;354.1617;204.491;44.2521;201.5369;13.0;39.0;PR
07/04/2017 03:00;359.5925;194.08;38.785;176.5138;13.0;39.0;PR
07/04/2017 03:30;284.913;169.094;28.4233;111.7683;13.0;39.0;PR
07/04/2017 04:00;155.751;87.2073;15.6557;36.7783;12.87;39.13;PR
07/04/2017 04:30;80.3057;41.8977;12.9687;22.6257;12.87;39.13;PR
07/04/2017 05:00;87.9337;38.2803;20.12;57.539;13.1;39.0;PR
07/04/2017 05:30;260.8287;88.2637;48.9793;166.657;13.97;39.0;PR
07/04/2017 06:00;174.852;76.82;31.106;97.5333;13.6;38.83;PR
07/04/2017 06:30;180.933;77.084;27.323;87.3543;15.83;37.77;PR
07/04/2017 07:00;74.9103;42.477;13.6473;27.3107;26.23;32.6;PR
07/04/2017 07:30;102.374;57.543;26.9007;74.6963;29.7;30.9;PR
07/04/2017 08:00;121.034;77.5847;27.1203;79.6267;32.6;28.5;PR
07/04/2017 08:30;127.5567;82.239;29.094;121.7247;33.83;28.27;PR
07/04/2017 09:00;111.5823;77.998;22.5907;93.1183;34.7;27.4;PR
07/04/2017 09:30;131.553;63.0657;35.0087;107.1147;34.37;27.9;PR
07/04/2017 10:00;128.2955;77.3752;32.5755;117.451;32.72;29.21;PR
07/04/2017 10:30;142.5387;55.3107;50.0587;157.4653;29.63;30.23;PR
07/04/2017 11:00;231.096;39.6923;89.1687;192.1103;25.47;32.3;PR
07/04/2017 11:30;218.5927;34.2153;94.0303;169.417;23.97;33.73;PR
07/04/2017 12:00;252.0077;35.3117;126.357;215.5133;23.83;33.97;PR
07/04/2017 12:30;316.8353;41.714;188.3187;328.284;23.4;34.0;PR
07/04/2017 13:00;334.0593;44.932;162.2843;286.7453;23.27;34.0;PR
07/04/2017 13:30;372.9383;55.148;200.4767;328.725;23.53;34.0;PR
07/04/2017 14:00;396.3913;60.375;207.8733;381.6653;21.2;35.03;PR
07/04/2017 14:30;425.303;74.7487;219.287;406.5787;20.0;36.0;PR
07/04/2017 15:00;451.139;85.77;239.7857;440.2203;19.33;36.0;PR
07/04/2017 15:30;461.409;92.6503;245.6797;454.5077;18.63;36.37;PR
07/04/2017 16:00;421.4433;96.2903;208.7207;397.4693;18.53;36.47;PR
07/04/2017 16:30;388.1117;87.5283;202.8063;378.6533;18.0;37.0;PR
07/04/2017 17:00;358.942;95.0443;154.667;318.4797;18.0;37.0;PR
07/04/2017 17:30;323.1463;86.6433;139.064;271.2903;18.0;37.0;PR
07/04/2017 18:00;295.132;72.173;136.592;244.2433;17.2;37.0;PR
07/04/2017 18:30;256.097;61.8667;88.0307;173.6987;16.37;37.63;PR
07/04/2017 19:00;202.344;55.6707;51.8087;120.1677;15.33;38.0;PR
07/04/2017 19:30;153.1637;46.913;33.585;83.6587;15.0;38.0;PR
07/04/2017 20:00;169.586;52.2757;47.122;119.2567;15.0;38.0;PR
07/04/2017 20:30;262.9733;75.814;99.7537;223.6997;14.43;38.57;PR
07/04/2017 21:00;287.0667;100.5667;100.2017;243.7377;14.03;38.97;PR
07/04/2017 21:30;198.6353;77.5833;45.17;112.5977;14.0;39.0;PR
07/04/2017 22:00;192.0843;66.0677;52.161;132.8163;14.0;39.0;PR
07/04/2017 22:30;193.2777;67.2497;48.3917;103.979;13.37;39.0;PR
07/04/2017 23:00;165.0143;62.3837;40.063;81.182;13.0;39.0;PR
07/04/2017 23:30;176.41;64.5837;36.6983;89.7643;13.0;39.0;PR
08/04/2017 00:00;139.195;54.7007;28.587;64.4753;13.0;39.0;PR
08/04/2017 00:30;96.371;40.982;20.7603;38.8427;13.0;39.0;PR
08/04/2017 01:30;50.8776;27.2865;13.6165;20.9188;13.0;39.0;PR
08/04/2017 02:00;46.777;26.256;12.9543;19.7023;13.0;39.0;PR
08/04/2017 02:30;43.703;25.064;12.296;18.2583;13.0;39.0;PR
08/04/2017 03:00;43.1693;25.1737;12.4817;18.519;13.0;39.0;PR
08/04/2017 03:30;43.7307;25.883;12.8267;19.155;12.6;39.4;PR
08/04/2017 04:00;44.6;26.313;13.005;19.556;12.0;40.0;PR
08/04/2017 04:30;43.1723;25.5327;12.4757;18.6227;12.0;40.0;PR
08/04/2017 05:00;41.753;24.3113;11.9703;17.665;12.0;40.0;PR
08/04/2017 05:30;41.728;24.2617;12.0127;17.685;12.0;40.0;PR
08/04/2017 06:00;45.11;25.3637;12.9167;19.503;12.73;39.27;PR
08/04/2017 06:30;43.8513;25.233;11.8477;17.6137;15.07;38.23;PR
08/04/2017 07:00;35.368;23.19;10.521;16.0313;28.03;31.0;PR
08/04/2017 07:30;42.0377;23.8987;13.112;22.6157;30.47;30.3;PR
08/04/2017 08:00;41.841;22.9077;12.7467;21.8643;33.0;28.7;PR
08/04/2017 08:30;70.8533;25.7617;34.7677;92.7037;35.33;27.2;PR
08/04/2017 09:00;138.1972;24.879;83.2379;197.5017;31.97;29.03;PR
08/04/2017 09:30;247.1627;27.0683;157.0473;350.2607;30.47;29.87;PR
08/04/2017 10:00;177.2153;25.8703;89.0663;195.3533;30.93;30.13;PR
08/04/2017 10:30;178.8193;26.3453;113.258;245.7647;29.43;30.47;PR
08/04/2017 11:00;281.1883;42.0287;162.0883;356.3543;28.7;31.13;PR
08/04/2017 11:30;416.249;52.7917;222.562;431.929;25.57;32.83;PR
08/04/2017 12:00;497.077;51.9533;281.8013;493.567;26.0;32.97;PR
08/04/2017 12:30;495.1417;73.6873;235.979;443.2403;26.97;32.23;PR
08/04/2017 13:00;527.5633;67.069;318.7133;542.2433;25.9;32.8;PR
08/04/2017 13:30;479.4463;46.756;285.5173;458.377;25.97;32.8;PR
08/04/2017 14:00;483.3473;56.1637;286.5027;497.849;24.43;33.47;PR
08/04/2017 14:30;566.812;63.917;340.0893;591.7697;22.6;34.27;PR
08/04/2017 15:00;564.6227;81.8653;313.5443;543.068;22.0;34.97;PR
08/04/2017 15:30;626.029;92.7623;363.2823;631.2617;21.2;34.93;PR
08/04/2017 16:00;636.04;151.9737;318.5963;606.9863;21.0;35.0;PR
08/04/2017 16:30;707.271;150.2047;397.4627;687.506;20.83;35.17;PR
08/04/2017 17:00;611.21;160.3867;290.7877;539.262;19.73;36.0;PR
08/04/2017 17:30;570.4973;182.1643;279.683;536.6283;19.0;36.0;PR
08/04/2017 18:00;557.847;207.4103;230.0687;494.0243;18.23;36.77;PR
08/04/2017 18:30;451.6973;187.0813;177.2033;386.2093;17.1;37.03;PR
08/04/2017 19:00;397.772;158.3743;153.2173;332.281;16.0;38.0;PR
08/04/2017 19:30;320.9907;115.526;132.608;263.241;15.53;38.0;PR
08/04/2017 20:00;259.032;90.8647;82.9797;175.7787;15.0;38.0;PR
08/04/2017 20:30;122.2993;45.0993;25.7613;45.9483;15.0;38.0;PR
