date;s1_o3;s2_o3;s3_o3;s4_o3;s_temp;s_rh;location 
06/04/2017 12:00;20.6028;12.1128;5.6872;6.485;27.67;31.0;PR
06/04/2017 12:30;23.9533;14.2923;6.6633;7.0363;28.0;31.0;PR
06/04/2017 14:00;105.3425;98.5587;37.4388;31.86;26.13;25.38;PR
06/04/2017 15:00;381.3845;275.4638;106.69;95.1914;21.0;33.93;PR
06/04/2017 15:30;423.3887;308.7077;124.7007;113.619;20.97;34.0;PR
06/04/2017 16:00;377.2857;281.6647;93.3993;86.443;20.33;34.5;PR
06/04/2017 16:30;266.836;210.1993;68.108;60.4677;19.3;34.57;PR
06/04/2017 17:00;272.594;220.5437;65.528;58.6197;18.63;34.83;PR
06/04/2017 17:30;136.5087;139.1967;32.523;30.009;18.03;35.6;PR
06/04/2017 18:00;150.4277;154.5107;41.4353;36.9123;18.0;35.63;PR
06/04/2017 18:30;141.7793;146.1683;37.062;32.9597;17.1;37.73;PR
06/04/2017 19:00;105.4497;114.234;33.2393;29.3443;16.87;46.8;PR
06/04/2017 19:30;111.0197;124.9597;42.0777;36.2573;16.0;49.93;PR
06/04/2017 20:00;231.6153;205.315;82.453;68.7863;16.0;52.87;PR
06/04/2017 20:30;223.3993;202.8803;62.237;49.747;15.47;54.57;PR
06/04/2017 21:00;148.4447;164.808;44.9063;34.5023;15.0;54.77;PR
06/04/2017 21:30;119.7277;143.282;37.7383;29.4457;15.0;55.0;PR
06/04/2017 22:00;88.2547;104.6257;27.4603;22.9967;14.0;54.03;PR
06/04/2017 22:30;53.0873;63.4777;18.7623;17.354;14.0;45.67;PR
06/04/2017 23:00;84.8427;116.606;39.4997;32.1027;13.3;37.9;PR
06/04/2017 23:30;136.8993;173.3813;66.684;50.593;13.0;36.93;PR
07/04/2017 00:00;211.0967;220.2537;91.2273;70.441;13.0;37.17;PR
07/04/2017 00:30;205.0147;220.583;78.8347;56.0223;13.0;37.33;PR
07/04/2017 01:00;219.8137;242.962;97.0887;70.096;13.0;37.4;PR
07/04/2017 01:30;287.9776;289.5471;142.7035;104.4406;13.0;37.94;PR
07/04/2017 02:00;319.075;308.519;152.6217;112.5233;12.93;38.03;PR
07/04/2017 02:30;345.0397;336.1933;146.137;101.2733;12.33;38.37;PR
07/04/2017 03:00;321.5023;326.0193;135.7603;94.362;12.0;38.47;PR
07/04/2017 03:30;243.5637;266.8923;89.4277;59.6227;12.0;38.5;PR
07/04/2017 04:00;84.8407;118.2947;27.752;22.9407;12.0;38.77;PR
07/04/2017 04:30;41.6563;53.2197;15.2987;14.6953;12.0;38.73;PR
