date;s1_o3;s2_o3;s3_o3;s4_o3;s_temp;s_rh;location 
07/04/2017 01:30;637.43;337.4423;310.9938;128.4446;9.0;62.0;PR
07/04/2017 02:00;651.7123;354.1657;314.7233;135.8793;9.0;60.8;PR
07/04/2017 02:30;621.0247;377.149;314.367;128.5283;9.0;58.9;PR
07/04/2017 02:30;485.82;266.3443;216.9529;146.6614;13.0;45.71;PR
07/04/2017 03:00;423.6803;229.555;193.326;130.7307;12.5;47.0;PR
08/04/2017 01:30;55.5336;35.0529;24.2107;24.285;8.0;77.0;PR
08/04/2017 02:00;46.4153;31.5647;21.525;22.691;8.0;77.93;PR
08/04/2017 02:30;39.8493;28.731;19.993;21.6737;8.0;78.0;PR
08/04/2017 13:30;816.9867;531.5067;356.49;244.07;21.67;20.0;PR
08/04/2017 14:00;765.6943;505.9197;331.3147;275.7293;20.73;20.27;PR
08/04/2017 14:30;861.8513;556.5343;374.3467;317.5333;19.13;21.0;PR
08/04/2017 15:30;932.2717;601.4083;421.415;378.3083;17.0;22.0;PR
08/04/2017 17:00;826.0075;545.41;406.9037;393.64;15.0;31.63;PR
09/04/2017 01:30;308.0107;114.2614;166.7314;164.9929;8.93;48.0;PR
09/04/2017 13:00;698.2033;465.6033;335.9633;351.2233;21.0;20.0;PR
09/04/2017 14:30;834.2525;514.36;388.0075;370.1925;17.0;36.0;PR
09/04/2017 17:00;826.5713;500.82;381.695;429.8375;15.0;37.5;PR
10/04/2017 01:30;355.9408;116.6108;173.3154;215.2823;9.0;58.46;PR
10/04/2017 09:30;154.3655;87.5273;49.1427;32.4209;25.45;17.0;PR
10/04/2017 11:30;270.29;198.41;102.2;101.3;23.0;19.0;PR
10/04/2017 14:30;462.62;233.81;203.33;176.63;20.0;21.0;PR
10/04/2017 15:00;545.3147;278.0007;231.6003;277.2057;18.47;21.6;PR
11/04/2017 01:30;562.9145;290.8036;296.0318;380.8455;14.0;38.27;PR
11/04/2017 09:30;87.2043;52.8024;29.1833;27.6681;26.52;17.14;PR
11/04/2017 13:00;398.003;283.067;136.684;175.15;22.6;19.4;PR
12/04/2017 13:30;769.7;498.61;295.37;416.67;21.0;20.0;PR
12/04/2017 14:30;806.0925;487.255;320.855;468.4275;18.0;22.0;PR
12/04/2017 15:30;879.8218;523.6573;380.6173;511.7364;17.0;32.27;PR
13/04/2017 01:30;191.8462;73.0038;82.4277;115.3531;10.0;81.0;PR
13/04/2017 12:30;787.2821;541.4264;344.91;405.9907;21.0;32.93;PR
13/04/2017 13:30;917.08;635.0553;404.9247;527.8247;21.0;31.0;PR
14/04/2017 12:00;336.3164;180.7664;88.6191;120.0045;21.36;31.91;PR
15/04/2017 01:30;530.8708;277.1492;255.07;367.0169;13.0;51.15;PR
16/04/2017 01:30;534.2607;283.9927;304.47;375.0053;11.0;68.47;PR
16/04/2017 13:00;749.3991;445.8982;319.9927;410.9036;18.91;32.27;PR
16/04/2017 15:30;737.3567;428.7661;320.6206;445.8189;17.0;41.72;PR
16/04/2017 16:30;726.0167;401.0722;333.6444;462.4211;17.0;44.0;PR
17/04/2017 01:30;97.035;45.6883;52.33;82.3192;11.0;68.92;PR
17/04/2017 13:30;707.6975;425.55;294.815;412.0363;19.0;45.63;PR
18/04/2017 01:30;411.1821;138.5321;206.72;297.6014;11.71;84.71;PR
22/04/2017 10:00;879.262;506.892;375.744;520.586;21.4;20.0;PR
23/04/2017 10:30;721.903;422.0391;354.6717;503.8283;21.96;19.96;PR
29/04/2017 18:00;809.0581;404.0124;438.6043;684.0538;13.0;35.24;PR
29/04/2017 18:30;766.9807;370.645;414.575;644.5897;12.7;35.3;PR
29/04/2017 19:00;715.2834;342.5679;389.7859;626.2952;12.0;37.0;PR
29/04/2017 19:30;697.9183;323.6003;383.9473;599.4753;12.0;38.57;PR
29/04/2017 20:00;687.9253;334.6423;397.7897;613.3143;12.0;41.03;PR
29/04/2017 20:30;750.1793;369.9367;417.16;654.818;12.0;43.7;PR
29/04/2017 21:00;717.8287;369.26;408.4823;620.7153;12.0;45.83;PR
29/04/2017 21:30;616.6287;310.362;368.372;547.5923;11.17;48.23;PR
29/04/2017 22:00;706.484;338.4093;412.2797;607.9647;11.8;48.47;PR
29/04/2017 22:30;769.9383;400.358;446.6843;665.682;11.97;49.17;PR
29/04/2017 23:00;706.8013;385.1327;418.248;630.0543;11.1;51.97;PR
29/04/2017 23:30;785.379;414.4907;458.002;670.926;11.0;52.93;PR
30/04/2017 00:00;793.651;418.5673;463.032;672.3597;11.0;53.0;PR
30/04/2017 00:30;776.7537;416.335;462.047;674.0023;11.0;53.0;PR
30/04/2017 01:30;718.2457;383.4693;431.6657;611.3914;12.0;52.86;PR
30/04/2017 02:00;660.7007;341.756;386.3267;555.0237;11.37;53.0;PR
30/04/2017 02:30;627.7463;311.2747;364.7053;529.9813;11.0;57.13;PR
30/04/2017 03:00;601.5453;285.4907;336.198;505.8973;11.0;65.13;PR
30/04/2017 03:30;562.197;263.2707;322.432;473.3787;11.0;70.77;PR
30/04/2017 04:00;583.8123;260.4923;330.4437;494.219;11.0;70.1;PR
30/04/2017 04:30;634.4087;293.5353;360.538;532.256;11.0;69.57;PR
30/04/2017 05:00;642.5152;296.0034;357.0997;500.8062;11.86;67.69;PR
30/04/2017 05:30;626.267;289.0433;327.809;492.979;12.0;68.8;PR
30/04/2017 06:00;631.2193;293.4717;333.677;504.8863;11.77;72.83;PR
30/04/2017 06:30;615.6257;286.2373;331.616;487.5707;11.4;82.83;PR
30/04/2017 07:00;614.4207;282.5067;329.949;471.7253;11.63;91.83;PR
30/04/2017 07:30;636.5167;293.4003;345.8523;489.9473;12.0;95.0;PR
30/04/2017 08:00;588.9947;280.288;319.2987;470.5817;12.57;95.0;PR
30/04/2017 08:30;593.0637;270.3223;317.304;454.106;12.4;95.0;PR
30/04/2017 09:00;591.7427;276.4697;297.201;443.633;15.33;74.97;PR
30/04/2017 09:30;628.747;297.176;332.749;464.186;14.97;66.57;PR
30/04/2017 10:00;602.669;291.9773;311.214;446.1467;15.63;65.1;PR
30/04/2017 10:30;609.4857;288.4103;313.2677;461.4367;14.7;66.73;PR
30/04/2017 11:00;636.9193;304.015;324.9327;473.304;16.8;56.57;PR
30/04/2017 11:30;629.1923;301.852;326.391;477.0087;15.57;56.93;PR
30/04/2017 12:00;638.7673;306.9273;323.3753;470.4743;16.9;50.97;PR
30/04/2017 12:30;668.103;319.8737;336.7503;494.212;16.33;51.23;PR
30/04/2017 13:00;669.5433;324.065;338.421;497.6347;15.53;52.7;PR
30/04/2017 13:30;707.3;345.099;373.5037;517.3773;14.9;59.4;PR
30/04/2017 14:00;686.3623;343.7333;367.9707;517.2163;15.0;62.63;PR
30/04/2017 14:30;690.7787;349.019;357.7437;518.5233;14.97;63.07;PR
30/04/2017 15:00;704.999;354.5777;368.179;533.5143;15.83;57.57;PR
30/04/2017 15:30;744.052;372.174;393.9143;553.5533;15.73;53.0;PR
30/04/2017 16:00;756.4283;391.224;399.5413;565.7263;15.43;53.03;PR
30/04/2017 16:30;677.4243;353.8613;350.1653;529.219;15.5;55.4;PR
30/04/2017 17:00;666.6887;336.9207;332.778;533.2223;14.97;58.67;PR
30/04/2017 17:30;659.5003;324.121;348.9063;519.229;14.0;65.67;PR
