date;s1_o3;s2_o3;s3_o3;s4_o3;s_temp;s_rh;location 
06/04/2017 15:00;241.0275;44.34;88.805;29.405;18.75;20.25;PR
06/04/2017 15:30;290.9563;87.54;104.7037;37.6367;17.07;21.0;PR
06/04/2017 16:00;287.385;112.5707;90.394;36.3287;17.0;21.0;PR
06/04/2017 16:30;257.4947;101.6317;67.784;29.8767;16.3;21.7;PR
06/04/2017 17:00;267.0523;100.2497;70.434;29.1053;15.7;22.0;PR
06/04/2017 17:30;203.8627;54.8157;37.8917;18.9023;15.0;22.0;PR
06/04/2017 18:00;218.268;55.9723;51.5427;21.7703;14.8;22.2;PR
06/04/2017 18:30;219.3107;47.072;45.4537;18.9627;14.0;23.0;PR
06/04/2017 19:00;205.4907;41.068;34.307;17.582;14.0;23.0;PR
06/04/2017 19:30;206.0013;41.8197;44.486;20.8447;13.23;23.0;PR
06/04/2017 20:00;272.8157;59.972;88.215;27.866;13.0;23.0;PR
06/04/2017 20:30;276.7787;57.9493;74.7707;23.018;12.73;23.27;PR
06/04/2017 21:00;245.9543;45.2257;57.6717;18.5133;12.13;23.87;PR
06/04/2017 21:30;214.329;39.3063;43.2297;17.053;12.0;24.0;PR
06/04/2017 22:00;183.0683;34.385;27.6723;14.192;12.0;24.0;PR
06/04/2017 23:00;199.4203;37.0455;37.6966;18.3676;11.0;24.0;PR
06/04/2017 23:30;253.1383;45.508;66.7687;22.5013;11.0;24.0;PR
07/04/2017 00:00;284.6367;53.218;80.1507;29.797;11.0;24.0;PR
07/04/2017 00:30;296.1367;52.2353;84.2863;26.9943;10.77;24.23;PR
07/04/2017 01:30;324.4341;66.54;153.1782;49.3835;10.0;25.0;PR
07/04/2017 02:00;339.641;74.8863;154.1573;48.511;10.0;25.0;PR
07/04/2017 02:30;342.182;78.549;132.9303;39.177;9.83;25.0;PR
07/04/2017 03:00;336.0547;75.596;122.1837;36.0057;9.2;25.0;PR
07/04/2017 03:30;319.494;65.0763;73.4697;26.7817;9.0;25.0;PR
07/04/2017 04:00;237.7187;39.8413;26.7103;16.125;9.3;25.0;PR
07/04/2017 04:30;148.991;30.1887;15.4463;13.1817;9.0;25.0;PR
07/04/2017 05:00;138.546;31.3573;38.22;20.8477;9.27;25.0;PR
07/04/2017 05:30;240.2523;56.984;112.654;39.5553;10.5;24.5;PR
07/04/2017 06:00;249.6267;46.179;61.45;27.1183;10.37;24.63;PR
07/04/2017 06:30;256.7497;50.5547;57.538;24.2623;12.37;23.6;PR
07/04/2017 07:00;119.784;30.21;19.032;13.636;15.13;22.33;PR
07/04/2017 07:30;127.55;45.904;46.885;24.14;18.7;20.43;PR
07/04/2017 08:00;152.9245;56.9348;39.7041;20.4021;24.03;17.76;PR
07/04/2017 08:30;136.2987;59.061;38.499;21.701;26.4;16.63;PR
07/04/2017 09:00;139.8103;58.6067;41.327;21.3187;27.17;16.03;PR
07/04/2017 09:30;143.0227;55.8493;45.194;21.3937;28.57;15.43;PR
07/04/2017 10:00;167.4833;57.8717;49.4133;25.5667;28.2;15.8;PR
07/04/2017 10:30;176.4013;60.0533;47.8637;32.404;26.87;16.3;PR
07/04/2017 11:00;239.7907;98.7437;66.332;49.834;23.27;18.1;PR
07/04/2017 11:30;254.724;96.776;54.404;45.6757;21.8;19.0;PR
07/04/2017 12:00;276.9523;122.315;74.7093;58.862;21.3;19.0;PR
07/04/2017 12:30;310.9063;198.7697;134.896;97.6057;21.03;19.0;PR
07/04/2017 13:00;318.0073;190.0923;114.5677;73.762;20.83;19.17;PR
