date;s1_o3;s2_o3;s3_o3;s4_o3;s_temp;s_rh;location 
28/04/2017 14:00;160.67;122.99;224.5;259.0;19.0;24.0;PR
28/04/2017 14:30;302.8675;288.1917;374.105;421.8488;18.54;24.25;PR
28/04/2017 15:00;364.4533;373.3743;422.938;464.899;13.87;26.6;PR
28/04/2017 15:30;395.1703;398.3913;429.2433;512.1267;13.0;27.0;PR
28/04/2017 16:00;414.444;444.3193;463.991;523.333;13.0;27.0;PR
28/04/2017 16:30;421.6513;437.845;459.6557;547.966;12.97;27.03;PR
28/04/2017 17:00;414.7033;388.944;428.3907;546.259;12.63;27.37;PR
28/04/2017 17:30;409.475;371.4653;425.116;552.053;12.0;28.0;PR
28/04/2017 18:00;366.7083;367.6223;423.8147;512.611;11.87;28.0;PR
28/04/2017 18:30;361.2637;362.682;417.1327;512.8867;11.0;28.0;PR
28/04/2017 19:00;274.09;282.9513;315.255;405.798;10.63;28.37;PR
28/04/2017 19:30;268.2177;296.4453;322.7733;409.7163;10.8;28.47;PR
28/04/2017 20:00;210.5143;218.9227;230.5407;338.507;10.0;36.23;PR
28/04/2017 20:30;128.477;125.566;122.14;189.2987;9.4;40.2;PR
28/04/2017 21:00;35.5697;48.179;21.1493;33.5033;8.9;44.9;PR
28/04/2017 21:30;29.697;39.8073;24.665;34.3927;8.0;52.07;PR
28/04/2017 22:00;33.839;44.6843;41.1447;57.7463;8.0;53.37;PR
28/04/2017 22:30;54.696;62.7507;105.4787;145.6403;8.0;54.0;PR
28/04/2017 23:00;69.386;67.3867;102.6403;165.144;7.0;54.0;PR
28/04/2017 23:30;85.5863;94.426;180.9913;227.4617;7.0;54.0;PR
29/04/2017 00:00;130.7648;131.0355;248.09;292.1776;7.0;54.03;PR
29/04/2017 00:30;130.0257;132.8653;218.471;289.0323;7.0;54.93;PR
29/04/2017 01:30;43.7379;57.3836;48.7836;67.4686;7.0;57.29;PR
29/04/2017 02:00;49.6957;60.7803;85.9233;113.6933;7.0;58.03;PR
29/04/2017 02:30;62.9553;70.9317;124.6793;168.3567;7.0;59.47;PR
29/04/2017 03:00;73.729;79.2123;147.4317;192.9417;7.0;61.53;PR
29/04/2017 03:30;114.3197;117.5993;235.415;272.89;7.0;65.67;PR
29/04/2017 04:00;145.7683;143.2617;255.301;299.8252;7.0;66.21;PR
29/04/2017 04:30;125.5683;130.431;208.8913;243.7573;7.0;64.0;PR
29/04/2017 05:00;90.5257;100.8917;137.1777;174.0547;7.0;64.57;PR
29/04/2017 05:30;44.8047;54.2417;40.5557;61.0363;7.13;65.3;PR
29/04/2017 06:00;32.2627;41.2127;30.958;40.7877;9.2;65.17;PR
29/04/2017 06:30;27.6793;33.6857;22.4633;29.9083;13.73;52.23;PR
29/04/2017 07:00;32.0897;37.248;32.141;36.866;18.5;30.5;PR
